microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"salmonella sp.","ciprofloxacin",111,14,13,8,20," 7 Jun 2018"
"salmonella sp.","cotrimoxazole",117,10,9,5,15," 7 Jun 2018"
"salmonella sp.","flucloxacillin",52,52,100,92,100," 7 Jun 2018"
"salmonella sp.","fosfomycin",101,3,3,1,9," 7 Jun 2018"
"salmonella sp.","gentamicin",104,104,100,96,100," 7 Jun 2018"
"salmonella sp.","levofloxacin",20,4,20,8,42," 7 Jun 2018"
"salmonella sp.","nitrofurantoin",101,56,55,46,65," 7 Jun 2018"
"salmonella sp.","norfloxacin",101,14,14,8,22," 7 Jun 2018"
"salmonella sp.","piperacillin/tazobactam",108,2,2,0,7," 7 Jun 2018"
"serratia sp.","amoxicillin",255,255,100,98,100," 7 Jun 2018"
"serratia sp.","amoxicillin/clavulanate",333,329,99,97,100," 7 Jun 2018"
"serratia sp.","cefazolin",1,1,100,17,100," 7 Jun 2018"
"serratia sp.","cefepime",331,1,0,0,2," 7 Jun 2018"
"serratia sp.","ceftazidime",332,12,4,2,6," 7 Jun 2018"
"serratia sp.","ceftriaxone",332,16,5,3,8," 7 Jun 2018"
"serratia sp.","cefuroxime",332,331,100,98,100," 7 Jun 2018"
"serratia sp.","ciprofloxacin",333,12,4,2,6," 7 Jun 2018"
"serratia sp.","cotrimoxazole",332,4,1,0,3," 7 Jun 2018"
"serratia sp.","ertapenem",308,2,1,0,3," 7 Jun 2018"
"serratia sp.","flucloxacillin",76,74,97,90,100," 7 Jun 2018"
"serratia sp.","fosfomycin",215,31,14,10,20," 7 Jun 2018"
"serratia sp.","gentamicin",321,10,3,2,6," 7 Jun 2018"
"serratia sp.","imipenem",321,1,0,0,2," 7 Jun 2018"
"serratia sp.","levofloxacin",56,1,2,0,11," 7 Jun 2018"
"serratia sp.","nitrofurantoin",228,227,100,97,100," 7 Jun 2018"
"serratia sp.","norfloxacin",229,12,5,3,9," 7 Jun 2018"
"serratia sp.","piperacillin/tazobactam",331,11,3,2,6," 7 Jun 2018"
"serratia sp.","tobramycin",24,1,4,0,22," 7 Jun 2018"
"shigella sp.","amoxicillin",4,2,50,15,85," 7 Jun 2018"
"shigella sp.","amoxicillin/clavulanate",9,3,33,12,65," 7 Jun 2018"
"shigella sp.","cefuroxime",7,7,100,59,100," 7 Jun 2018"
"shigella sp.","ciprofloxacin",9,1,11,0,46," 7 Jun 2018"
"shigella sp.","cotrimoxazole",9,7,78,44,94," 7 Jun 2018"
"shigella sp.","flucloxacillin",5,5,100,51,100," 7 Jun 2018"
"shigella sp.","gentamicin",7,7,100,59,100," 7 Jun 2018"
"shigella sp.","nitrofurantoin",6,5,83,42,98," 7 Jun 2018"
"shigella sp.","norfloxacin",6,1,17,2,58," 7 Jun 2018"
"staphylococcus aureus","amoxicillin",2234,1608,72,70,74," 7 Jun 2018"
"staphylococcus aureus","amoxicillin/clavulanate",3282,224,7,6,8," 7 Jun 2018"
"staphylococcus aureus","cefazolin",15,2,13,3,39," 7 Jun 2018"
"staphylococcus aureus","cefepime",5,1,20,3,64," 7 Jun 2018"
"staphylococcus aureus","ceftazidime",1,1,100,17,100," 7 Jun 2018"
"staphylococcus aureus","ceftriaxone",2266,161,7,6,8," 7 Jun 2018"
"staphylococcus aureus","cefuroxime",1940,113,6,5,7," 7 Jun 2018"
"staphylococcus aureus","ciprofloxacin",3287,237,7,6,8," 7 Jun 2018"
"staphylococcus aureus","clarithromycin",979,139,14,12,17," 7 Jun 2018"
"staphylococcus aureus","clindamycin",3252,444,14,13,15," 7 Jun 2018"
"staphylococcus aureus","cotrimoxazole",3280,89,3,2,3," 7 Jun 2018"
"staphylococcus aureus","daptomycin",993,8,1,0,2," 7 Jun 2018"
"staphylococcus aureus","doxycycline",1093,53,5,4,6," 7 Jun 2018"
"staphylococcus aureus","erythromycin",3249,493,15,14,16," 7 Jun 2018"
"staphylococcus aureus","flucloxacillin",3774,283,7,7,8," 7 Jun 2018"
"staphylococcus aureus","fosfomycin",2178,32,1,1,2," 7 Jun 2018"
"staphylococcus aureus","fusidic acid",3271,183,6,5,6," 7 Jun 2018"
"staphylococcus aureus","gentamicin",3271,64,2,2,2," 7 Jun 2018"
"staphylococcus aureus","imipenem",1103,90,8,7,10," 7 Jun 2018"
"staphylococcus aureus","levofloxacin",1182,99,8,7,10," 7 Jun 2018"
"staphylococcus aureus","linezolid",3031,4,0,0,0," 7 Jun 2018"
"staphylococcus aureus","meropenem",88,6,7,3,14," 7 Jun 2018"
"staphylococcus aureus","norfloxacin",152,23,15,10,22," 7 Jun 2018"
"staphylococcus aureus","ofloxacin",26,1,4,0,21," 7 Jun 2018"
"staphylococcus aureus","penicillin g",3198,2540,79,78,81," 7 Jun 2018"
"staphylococcus aureus","piperacillin/tazobactam",5,2,40,12,77," 7 Jun 2018"
"staphylococcus aureus","rifampicin",3250,14,0,0,1," 7 Jun 2018"
"staphylococcus aureus","teicoplanin",3031,19,1,0,1," 7 Jun 2018"
"staphylococcus aureus","tigecycline",1004,2,0,0,1," 7 Jun 2018"
"staphylococcus aureus","tobramycin",144,3,2,0,6," 7 Jun 2018"
"staphylococcus aureus","vancomycin",3044,2,0,0,0," 7 Jun 2018"
"staphylococcus saprophyticus","amoxicillin",133,129,97,92,99," 7 Jun 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",240,39,16,12,21," 7 Jun 2018"
"staphylococcus saprophyticus","ceftriaxone",128,34,27,20,35," 7 Jun 2018"
"staphylococcus saprophyticus","cefuroxime",179,34,19,14,25," 7 Jun 2018"
"staphylococcus saprophyticus","ciprofloxacin",239,1,0,0,3," 7 Jun 2018"
"staphylococcus saprophyticus","clindamycin",129,21,16,11,24," 7 Jun 2018"
"staphylococcus saprophyticus","cotrimoxazole",239,7,3,1,6," 7 Jun 2018"
"staphylococcus saprophyticus","doxycycline",53,5,9,4,21," 7 Jun 2018"
"staphylococcus saprophyticus","erythromycin",129,54,42,34,50," 7 Jun 2018"
"staphylococcus saprophyticus","flucloxacillin",241,37,15,11,20," 7 Jun 2018"
"staphylococcus saprophyticus","fosfomycin",124,124,100,96,100," 7 Jun 2018"
"staphylococcus saprophyticus","fusidic acid",134,119,89,82,93," 7 Jun 2018"
"staphylococcus saprophyticus","imipenem",53,2,4,0,14," 7 Jun 2018"
"staphylococcus saprophyticus","levofloxacin",59,1,2,0,10," 7 Jun 2018"
"staphylococcus saprophyticus","linezolid",116,1,1,0,5," 7 Jun 2018"
"staphylococcus saprophyticus","norfloxacin",183,1,1,0,3," 7 Jun 2018"
"staphylococcus saprophyticus","penicillin g",123,119,97,92,99," 7 Jun 2018"
"staphylococcus saprophyticus","rifampicin",134,2,1,0,6," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",1425,1178,83,81,85," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",2325,1046,45,43,47," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","cefazolin",23,8,35,19,55," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","cefepime",5,3,60,23,88," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",1424,616,43,41,46," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",1309,585,45,42,47," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",2328,850,37,35,38," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",860,377,44,41,47," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","clindamycin",2288,798,35,33,37," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",2326,501,22,20,23," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","daptomycin",844,32,4,3,5," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","doxycycline",678,271,40,36,44," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","erythromycin",2289,1032,45,43,47," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",2731,1226,45,43,47," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",1736,556,32,30,34," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",2303,1014,44,42,46," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","gentamicin",2304,642,28,26,30," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","imipenem",714,347,49,45,52," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",845,324,38,35,42," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","linezolid",2002,6,0,0,1," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","meropenem",19,9,47,27,68," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","metronidazole",2,2,100,29,100," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",2,1,50,10,90," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",308,131,43,37,48," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","ofloxacin",15,4,27,11,52," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","penicillin g",2269,1887,83,82,85," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",5,3,60,23,88," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","rifampicin",2294,79,3,3,4," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",2038,270,13,12,15," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","tigecycline",837,2,0,0,1," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","tobramycin",45,13,29,18,44," 7 Jun 2018"
"staphylococcus sp. coagulase-negative","vancomycin",2149,4,0,0,1," 7 Jun 2018"
"stenotrophomonas maltophilia","amoxicillin",9,9,100,65,100," 7 Jun 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",42,42,100,90,100," 7 Jun 2018"
"stenotrophomonas maltophilia","aztreonam",33,33,100,87,100," 7 Jun 2018"
"stenotrophomonas maltophilia","cefepime",82,60,73,63,82," 7 Jun 2018"
"stenotrophomonas maltophilia","ceftazidime",87,65,75,65,83," 7 Jun 2018"
"stenotrophomonas maltophilia","ceftriaxone",42,42,100,90,100," 7 Jun 2018"
"stenotrophomonas maltophilia","cefuroxime",33,33,100,87,100," 7 Jun 2018"
"stenotrophomonas maltophilia","ciprofloxacin",82,57,70,59,78," 7 Jun 2018"
"stenotrophomonas maltophilia","cotrimoxazole",95,1,1,0,6," 7 Jun 2018"
"stenotrophomonas maltophilia","doxycycline",1,1,100,17,100," 7 Jun 2018"
"stenotrophomonas maltophilia","ertapenem",9,9,100,65,100," 7 Jun 2018"
"stenotrophomonas maltophilia","fosfomycin",3,3,100,38,100," 7 Jun 2018"
"stenotrophomonas maltophilia","gentamicin",88,76,86,77,92," 7 Jun 2018"
"stenotrophomonas maltophilia","imipenem",91,91,100,95,100," 7 Jun 2018"
"stenotrophomonas maltophilia","levofloxacin",60,6,10,4,21," 7 Jun 2018"
"stenotrophomonas maltophilia","meropenem",37,37,100,89,100," 7 Jun 2018"
"stenotrophomonas maltophilia","norfloxacin",10,10,100,67,100," 7 Jun 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",91,79,87,78,92," 7 Jun 2018"
"stenotrophomonas maltophilia","tobramycin",86,76,88,80,94," 7 Jun 2018"
"streptococcus agalactiae","ciprofloxacin",21,18,86,64,96," 7 Jun 2018"
"streptococcus agalactiae","clarithromycin",485,132,27,23,31," 7 Jun 2018"
"streptococcus agalactiae","clindamycin",444,116,26,22,30," 7 Jun 2018"
"streptococcus agalactiae","cotrimoxazole",506,2,0,0,2," 7 Jun 2018"
"streptococcus agalactiae","doxycycline",167,138,83,76,88," 7 Jun 2018"
"streptococcus agalactiae","erythromycin",526,146,28,24,32," 7 Jun 2018"
"streptococcus agalactiae","levofloxacin",53,4,8,3,18," 7 Jun 2018"
"streptococcus agalactiae","norfloxacin",21,18,86,64,96," 7 Jun 2018"
"streptococcus agalactiae","penicillin g",512,1,0,0,1," 7 Jun 2018"
"streptococcus bovis","clindamycin",28,10,36,21,54," 7 Jun 2018"
"streptococcus bovis","erythromycin",18,6,33,16,56," 7 Jun 2018"
"streptococcus bovis","levofloxacin",11,3,27,9,57," 7 Jun 2018"
"streptococcus dysgalactiae","cefotaxime",24,1,4,0,22," 7 Jun 2018"
"streptococcus dysgalactiae","ceftriaxone",105,2,2,0,7," 7 Jun 2018"
"streptococcus dysgalactiae","clarithromycin",21,3,14,4,36," 7 Jun 2018"
"streptococcus dysgalactiae","clindamycin",110,21,19,13,28," 7 Jun 2018"
"streptococcus dysgalactiae","doxycycline",10,3,30,11,61," 7 Jun 2018"
"streptococcus dysgalactiae","erythromycin",97,23,24,16,33," 7 Jun 2018"
"streptococcus dysgalactiae","levofloxacin",45,2,4,0,16," 7 Jun 2018"
"streptococcus milleri","cefotaxime",52,5,10,4,21," 7 Jun 2018"
"streptococcus milleri","ceftriaxone",204,9,4,2,8," 7 Jun 2018"
"streptococcus milleri","clindamycin",220,23,10,7,15," 7 Jun 2018"
"streptococcus milleri","cotrimoxazole",38,2,5,1,18," 7 Jun 2018"
"streptococcus milleri","doxycycline",27,7,26,13,45," 7 Jun 2018"
"streptococcus milleri","erythromycin",170,26,15,11,22," 7 Jun 2018"
"streptococcus milleri","levofloxacin",89,1,1,0,7," 7 Jun 2018"
"streptococcus milleri","penicillin g",217,4,2,1,5," 7 Jun 2018"
"streptococcus pneumoniae","amoxicillin",143,2,1,0,5," 7 Jun 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",181,3,2,0,5," 7 Jun 2018"
"streptococcus pneumoniae","ceftriaxone",235,1,0,0,3," 7 Jun 2018"
"streptococcus pneumoniae","clarithromycin",109,19,17,11,26," 7 Jun 2018"
"streptococcus pneumoniae","clindamycin",74,5,7,3,15," 7 Jun 2018"
"streptococcus pneumoniae","cotrimoxazole",149,16,11,7,17," 7 Jun 2018"
"streptococcus pneumoniae","erythromycin",211,36,17,13,23," 7 Jun 2018"
"streptococcus pneumoniae","imipenem",108,1,1,0,6," 7 Jun 2018"
"streptococcus pneumoniae","levofloxacin",210,3,1,0,4," 7 Jun 2018"
"streptococcus pneumoniae","moxifloxacin",81,1,1,0,7," 7 Jun 2018"
"streptococcus pneumoniae","ofloxacin",18,2,11,2,34," 7 Jun 2018"
"streptococcus pneumoniae","penicillin g",245,13,5,3,9," 7 Jun 2018"
"streptococcus pyogenes","clarithromycin",27,3,11,3,29," 7 Jun 2018"
"streptococcus pyogenes","clindamycin",131,11,8,5,15," 7 Jun 2018"
"streptococcus pyogenes","cotrimoxazole",117,4,3,1,9," 7 Jun 2018"
"streptococcus pyogenes","doxycycline",24,5,21,9,41," 7 Jun 2018"
"streptococcus pyogenes","erythromycin",129,17,13,8,20," 7 Jun 2018"
"streptococcus pyogenes","levofloxacin",27,4,15,5,33," 7 Jun 2018"
"streptococcus viridans","amoxicillin",96,4,4,1,11," 7 Jun 2018"
"streptococcus viridans","amoxicillin/clavulanate",65,5,8,3,17," 7 Jun 2018"
"streptococcus viridans","cefotaxime",33,2,6,1,21," 7 Jun 2018"
"streptococcus viridans","ceftriaxone",132,4,3,1,8," 7 Jun 2018"
"streptococcus viridans","ciprofloxacin",3,3,100,38,100," 7 Jun 2018"
"streptococcus viridans","clindamycin",140,17,12,8,19," 7 Jun 2018"
"streptococcus viridans","doxycycline",18,5,28,12,51," 7 Jun 2018"
"streptococcus viridans","erythromycin",102,46,45,36,55," 7 Jun 2018"
"streptococcus viridans","gentamicin",2,1,50,10,90," 7 Jun 2018"
"streptococcus viridans","levofloxacin",64,3,5,1,14," 7 Jun 2018"
"streptococcus viridans","norfloxacin",2,2,100,29,100," 7 Jun 2018"
"streptococcus viridans","ofloxacin",1,1,100,17,100," 7 Jun 2018"
"streptococcus viridans","penicillin g",139,17,12,8,19," 7 Jun 2018"
"streptococcus viridans","tobramycin",1,1,100,17,100," 7 Jun 2018"
"yersinia sp.","amoxicillin",7,7,100,59,100," 7 Jun 2018"
"yersinia sp.","amoxicillin/clavulanate",10,9,90,57,100," 7 Jun 2018"
"yersinia sp.","cefuroxime",9,7,78,44,94," 7 Jun 2018"
"yersinia sp.","flucloxacillin",2,2,100,29,100," 7 Jun 2018"
"yersinia sp.","nitrofurantoin",7,3,43,16,75," 7 Jun 2018"
"yersinia sp.","piperacillin/tazobactam",9,2,22,6,56," 7 Jun 2018"
