microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"streptococcus pneumoniae","erythromycin",256,28,11,8,15,"23 Jan 2018"
"streptococcus pneumoniae","levofloxacin",195,5,3,1,6,"23 Jan 2018"
"streptococcus pneumoniae","minocycline",136,30,22,16,30,"23 Jan 2018"
"streptococcus pneumoniae","moxifloxacin",25,2,8,1,26,"23 Jan 2018"
"streptococcus pneumoniae","ofloxacin",61,48,79,67,87,"23 Jan 2018"
"streptococcus pneumoniae","penicillin g",198,27,14,10,19,"23 Jan 2018"
"streptococcus pneumoniae","rifampicin",170,3,2,0,5,"23 Jan 2018"
"streptococcus pneumoniae","tobramycin",1,1,100,17,100,"23 Jan 2018"
"yersinia enterocolitica","amoxicillin/clavulanate",6,4,67,30,90,"23 Jan 2018"
"yersinia pseudotuberculosis","amoxicillin/clavulanate",6,4,67,30,90,"23 Jan 2018"
