microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"salmonella sp.","levofloxacin",17,2,12,2,36,"21 May 2018"
"salmonella sp.","nitrofurantoin",14,1,7,0,34,"21 May 2018"
"salmonella sp.","norfloxacin",15,2,13,3,39,"21 May 2018"
"salmonella sp.","piperacillin/tazobactam",21,2,10,2,30,"21 May 2018"
"serratia sp.","amoxicillin",66,66,100,93,100,"21 May 2018"
"serratia sp.","amoxicillin/clavulanate",71,71,100,94,100,"21 May 2018"
"serratia sp.","aztreonam",4,1,25,4,71,"21 May 2018"
"serratia sp.","cefepime",173,7,4,2,8,"21 May 2018"
"serratia sp.","cefotaxime",42,3,7,2,20,"21 May 2018"
"serratia sp.","ceftazidime",74,7,9,4,19,"21 May 2018"
"serratia sp.","ceftriaxone",81,13,16,10,26,"21 May 2018"
"serratia sp.","cefuroxime",71,71,100,94,100,"21 May 2018"
"serratia sp.","ciprofloxacin",176,8,5,2,9,"21 May 2018"
"serratia sp.","colistin",2,2,100,29,100,"21 May 2018"
"serratia sp.","doxycycline",42,38,90,77,97,"21 May 2018"
"serratia sp.","ertapenem",66,1,2,0,9,"21 May 2018"
"serratia sp.","flucloxacillin",45,45,100,90,100,"21 May 2018"
"serratia sp.","fosfomycin",107,10,9,5,17,"21 May 2018"
"serratia sp.","gentamicin",171,5,3,1,7,"21 May 2018"
"serratia sp.","imipenem",162,6,4,2,8,"21 May 2018"
"serratia sp.","levofloxacin",147,6,4,2,9,"21 May 2018"
"serratia sp.","meropenem",126,1,1,0,5,"21 May 2018"
"serratia sp.","nitrofurantoin",53,53,100,92,100,"21 May 2018"
"serratia sp.","norfloxacin",116,10,9,5,15,"21 May 2018"
"serratia sp.","piperacillin/tazobactam",174,10,6,3,10,"21 May 2018"
"serratia sp.","tigecycline",3,3,100,38,100,"21 May 2018"
"serratia sp.","tobramycin",56,19,34,23,47,"21 May 2018"
"staphylococcus aureus","amoxicillin",269,176,65,60,71,"21 May 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1738,120,7,6,8,"21 May 2018"
"staphylococcus aureus","azithromycin",879,138,16,13,18,"21 May 2018"
"staphylococcus aureus","cefazolin",4,1,25,4,71,"21 May 2018"
"staphylococcus aureus","ceftriaxone",299,14,5,3,8,"21 May 2018"
"staphylococcus aureus","cefuroxime",1197,81,7,5,8,"21 May 2018"
"staphylococcus aureus","ciprofloxacin",1788,91,5,4,6,"21 May 2018"
"staphylococcus aureus","clarithromycin",885,139,16,13,18,"21 May 2018"
"staphylococcus aureus","clindamycin",1752,217,12,11,14,"21 May 2018"
"staphylococcus aureus","cotrimoxazole",842,22,3,2,4,"21 May 2018"
"staphylococcus aureus","daptomycin",459,3,1,0,2,"21 May 2018"
"staphylococcus aureus","doxycycline",17,1,6,0,29,"21 May 2018"
"staphylococcus aureus","erythromycin",1752,254,14,13,16,"21 May 2018"
"staphylococcus aureus","flucloxacillin",1841,134,7,6,9,"21 May 2018"
"staphylococcus aureus","fosfomycin",595,20,3,2,5,"21 May 2018"
"staphylococcus aureus","fusidic acid",1746,62,4,3,5,"21 May 2018"
"staphylococcus aureus","gentamicin",1785,42,2,2,3,"21 May 2018"
"staphylococcus aureus","imipenem",965,77,8,6,10,"21 May 2018"
"staphylococcus aureus","levofloxacin",1070,52,5,4,6,"21 May 2018"
"staphylococcus aureus","linezolid",816,1,0,0,1,"21 May 2018"
"staphylococcus aureus","meropenem",949,72,8,6,9,"21 May 2018"
"staphylococcus aureus","moxifloxacin",169,7,4,2,9,"21 May 2018"
"staphylococcus aureus","norfloxacin",166,16,10,6,15,"21 May 2018"
"staphylococcus aureus","ofloxacin",32,2,6,1,21,"21 May 2018"
"staphylococcus aureus","penicillin g",1779,1277,72,70,74,"21 May 2018"
"staphylococcus aureus","piperacillin/tazobactam",862,69,8,6,10,"21 May 2018"
"staphylococcus aureus","rifampicin",1744,12,1,0,1,"21 May 2018"
"staphylococcus aureus","tigecycline",570,1,0,0,1,"21 May 2018"
"staphylococcus aureus","tobramycin",152,9,6,3,11,"21 May 2018"
"staphylococcus aureus","vancomycin",878,1,0,0,1,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin",17,17,100,78,100,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",63,17,27,18,39,"21 May 2018"
"staphylococcus saprophyticus","ceftriaxone",24,8,33,18,53,"21 May 2018"
"staphylococcus saprophyticus","cefuroxime",31,9,29,16,47,"21 May 2018"
"staphylococcus saprophyticus","clindamycin",55,9,16,9,29,"21 May 2018"
"staphylococcus saprophyticus","cotrimoxazole",53,1,2,0,11,"21 May 2018"
"staphylococcus saprophyticus","erythromycin",55,20,36,25,50,"21 May 2018"
"staphylococcus saprophyticus","flucloxacillin",64,17,27,17,39,"21 May 2018"
"staphylococcus saprophyticus","fosfomycin",50,50,100,91,100,"21 May 2018"
"staphylococcus saprophyticus","fusidic acid",51,46,90,78,96,"21 May 2018"
"staphylococcus saprophyticus","imipenem",13,1,8,0,36,"21 May 2018"
"staphylococcus saprophyticus","penicillin g",55,55,100,92,100,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",95,76,80,71,87,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",1061,418,39,37,42,"21 May 2018"
"staphylococcus sp. coagulase-negative","azithromycin",476,220,46,42,51,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefazolin",7,2,29,8,65,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefepime",18,5,28,12,51,"21 May 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",112,31,28,20,37,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",590,237,40,36,44,"21 May 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",1085,329,30,28,33,"21 May 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",481,224,47,42,51,"21 May 2018"
"staphylococcus sp. coagulase-negative","clindamycin",1056,335,32,29,35,"21 May 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",564,79,14,11,17,"21 May 2018"
"staphylococcus sp. coagulase-negative","daptomycin",392,13,3,2,6,"21 May 2018"
"staphylococcus sp. coagulase-negative","doxycycline",10,5,50,24,76,"21 May 2018"
"staphylococcus sp. coagulase-negative","erythromycin",1057,493,47,44,50,"21 May 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",1104,432,39,36,42,"21 May 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",495,177,36,32,40,"21 May 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",1040,414,40,37,43,"21 May 2018"
"staphylococcus sp. coagulase-negative","gentamicin",1057,262,25,22,27,"21 May 2018"
"staphylococcus sp. coagulase-negative","imipenem",543,219,40,36,45,"21 May 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",633,204,32,29,36,"21 May 2018"
"staphylococcus sp. coagulase-negative","linezolid",547,2,0,0,1,"21 May 2018"
"staphylococcus sp. coagulase-negative","meropenem",514,211,41,37,45,"21 May 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",119,36,30,23,39,"21 May 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",149,54,36,29,44,"21 May 2018"
"staphylococcus sp. coagulase-negative","penicillin g",752,585,78,75,81,"21 May 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",473,200,42,38,47,"21 May 2018"
"staphylococcus sp. coagulase-negative","rifampicin",1056,41,4,3,5,"21 May 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",127,9,7,4,13,"21 May 2018"
"staphylococcus sp. coagulase-negative","tigecycline",457,3,1,0,2,"21 May 2018"
"staphylococcus sp. coagulase-negative","tobramycin",101,31,31,23,40,"21 May 2018"
"staphylococcus sp. coagulase-negative","vancomycin",730,1,0,0,1,"21 May 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","aztreonam",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","cefepime",2,2,100,29,100,"21 May 2018"
"stenotrophomonas maltophilia","ceftazidime",4,2,50,15,85,"21 May 2018"
"stenotrophomonas maltophilia","ceftriaxone",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","cefuroxime",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","ciprofloxacin",2,2,100,29,100,"21 May 2018"
"stenotrophomonas maltophilia","cotrimoxazole",23,2,9,1,28,"21 May 2018"
"stenotrophomonas maltophilia","doxycycline",15,1,7,0,32,"21 May 2018"
"stenotrophomonas maltophilia","ertapenem",2,2,100,29,100,"21 May 2018"
"stenotrophomonas maltophilia","flucloxacillin",1,1,100,17,100,"21 May 2018"
"stenotrophomonas maltophilia","fosfomycin",1,1,100,17,100,"21 May 2018"
"stenotrophomonas maltophilia","gentamicin",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","imipenem",4,4,100,45,100,"21 May 2018"
"stenotrophomonas maltophilia","levofloxacin",17,4,24,9,48,"21 May 2018"
"stenotrophomonas maltophilia","meropenem",4,4,100,45,100,"21 May 2018"
"stenotrophomonas maltophilia","nitrofurantoin",1,1,100,17,100,"21 May 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",3,3,100,38,100,"21 May 2018"
"stenotrophomonas maltophilia","tobramycin",3,3,100,38,100,"21 May 2018"
"streptococcus agalactiae","azithromycin",15,5,33,15,59,"21 May 2018"
"streptococcus agalactiae","clarithromycin",40,8,20,10,35,"21 May 2018"
"streptococcus agalactiae","clindamycin",61,12,20,12,32,"21 May 2018"
"streptococcus agalactiae","doxycycline",4,4,100,45,100,"21 May 2018"
"streptococcus agalactiae","erythromycin",63,15,24,15,36,"21 May 2018"
"streptococcus agalactiae","levofloxacin",48,2,4,0,15,"21 May 2018"
"streptococcus bovis","azithromycin",4,2,50,15,85,"21 May 2018"
"streptococcus bovis","clarithromycin",4,2,50,15,85,"21 May 2018"
"streptococcus bovis","clindamycin",11,3,27,9,57,"21 May 2018"
"streptococcus bovis","erythromycin",9,4,44,19,73,"21 May 2018"
"streptococcus bovis","levofloxacin",5,2,40,12,77,"21 May 2018"
"streptococcus dysgalactiae","azithromycin",33,3,9,2,25,"21 May 2018"
"streptococcus dysgalactiae","clarithromycin",33,3,9,2,25,"21 May 2018"
"streptococcus dysgalactiae","clindamycin",58,4,7,2,17,"21 May 2018"
"streptococcus dysgalactiae","erythromycin",55,5,9,4,20,"21 May 2018"
"streptococcus milleri","cefotaxime",31,2,6,1,22,"21 May 2018"
"streptococcus milleri","ceftriaxone",151,6,4,2,9,"21 May 2018"
"streptococcus milleri","clindamycin",161,17,11,7,16,"21 May 2018"
"streptococcus milleri","erythromycin",32,4,13,4,29,"21 May 2018"
"streptococcus milleri","levofloxacin",33,2,6,1,21,"21 May 2018"
"streptococcus milleri","penicillin g",161,7,4,2,9,"21 May 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",71,3,4,1,12,"21 May 2018"
"streptococcus pneumoniae","azithromycin",70,13,19,11,29,"21 May 2018"
"streptococcus pneumoniae","ceftriaxone",87,3,3,1,10,"21 May 2018"
"streptococcus pneumoniae","clarithromycin",71,14,20,12,31,"21 May 2018"
"streptococcus pneumoniae","clindamycin",27,3,11,3,29,"21 May 2018"
"streptococcus pneumoniae","cotrimoxazole",14,3,21,7,48,"21 May 2018"
"streptococcus pneumoniae","erythromycin",93,17,18,12,27,"21 May 2018"
"streptococcus pneumoniae","flucloxacillin",2,1,50,10,90,"21 May 2018"
"streptococcus pneumoniae","levofloxacin",89,1,1,0,7,"21 May 2018"
"streptococcus pneumoniae","moxifloxacin",73,1,1,0,8,"21 May 2018"
"streptococcus pneumoniae","norfloxacin",17,1,6,0,29,"21 May 2018"
"streptococcus pneumoniae","penicillin g",105,12,11,7,19,"21 May 2018"
"streptococcus pneumoniae","piperacillin/tazobactam",49,3,6,2,17,"21 May 2018"
"streptococcus pyogenes","azithromycin",4,1,25,4,71,"21 May 2018"
"streptococcus pyogenes","clarithromycin",3,1,33,6,80,"21 May 2018"
"streptococcus pyogenes","clindamycin",55,1,2,0,11,"21 May 2018"
"streptococcus pyogenes","cotrimoxazole",12,1,8,0,38,"21 May 2018"
"streptococcus pyogenes","erythromycin",55,3,5,1,16,"21 May 2018"
"streptococcus pyogenes","levofloxacin",49,7,14,7,27,"21 May 2018"
"streptococcus pyogenes","moxifloxacin",2,1,50,10,90,"21 May 2018"
"streptococcus viridans","amoxicillin",14,1,7,0,34,"21 May 2018"
"streptococcus viridans","amoxicillin/clavulanate",51,4,8,3,19,"21 May 2018"
"streptococcus viridans","azithromycin",4,2,50,15,85,"21 May 2018"
"streptococcus viridans","cefepime",2,1,50,10,90,"21 May 2018"
"streptococcus viridans","cefotaxime",20,1,5,0,26,"21 May 2018"
"streptococcus viridans","ceftriaxone",76,5,7,3,15,"21 May 2018"
"streptococcus viridans","clarithromycin",4,2,50,15,85,"21 May 2018"
"streptococcus viridans","clindamycin",79,6,8,3,16,"21 May 2018"
"streptococcus viridans","erythromycin",27,11,41,25,59,"21 May 2018"
"streptococcus viridans","gentamicin",1,1,100,17,100,"21 May 2018"
"streptococcus viridans","penicillin g",77,11,14,8,24,"21 May 2018"
"streptococcus viridans","piperacillin/tazobactam",36,4,11,4,26,"21 May 2018"
"yersinia sp.","amoxicillin",1,1,100,17,100,"21 May 2018"
"yersinia sp.","amoxicillin/clavulanate",2,2,100,29,100,"21 May 2018"
"yersinia sp.","cefuroxime",2,2,100,29,100,"21 May 2018"
"yersinia sp.","flucloxacillin",1,1,100,17,100,"21 May 2018"
