microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"providencia sp.","ceftazidime",38,1,3,0,15,"12 Jul 2018"
"providencia sp.","ceftriaxone",67,3,4,1,13,"12 Jul 2018"
"providencia sp.","cefuroxime",64,49,77,65,85,"12 Jul 2018"
"providencia sp.","ciprofloxacin",67,18,27,18,39,"12 Jul 2018"
"providencia sp.","colistin",3,3,100,38,100,"12 Jul 2018"
"providencia sp.","cotrimoxazole",67,13,19,12,31,"12 Jul 2018"
"providencia sp.","doxycycline",2,2,100,29,100,"12 Jul 2018"
"providencia sp.","fosfomycin",22,10,45,27,65,"12 Jul 2018"
"providencia sp.","gentamicin",66,39,59,47,70,"12 Jul 2018"
"providencia sp.","imipenem",35,2,6,1,20,"12 Jul 2018"
"providencia sp.","levofloxacin",46,12,26,16,40,"12 Jul 2018"
"providencia sp.","meropenem",58,1,2,0,10,"12 Jul 2018"
"providencia sp.","minocycline",33,33,100,87,100,"12 Jul 2018"
"providencia sp.","nitrofurantoin",23,21,91,72,99,"12 Jul 2018"
"providencia sp.","norfloxacin",58,15,26,16,39,"12 Jul 2018"
"providencia sp.","piperacillin/tazobactam",57,2,4,0,13,"12 Jul 2018"
"providencia sp.","tigecycline",33,33,100,87,100,"12 Jul 2018"
"providencia sp.","tobramycin",36,35,97,84,100,"12 Jul 2018"
"pseudomonas aeruginosa","amoxicillin",43,43,100,90,100,"12 Jul 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",395,394,100,98,100,"12 Jul 2018"
"pseudomonas aeruginosa","azithromycin",226,202,89,85,93,"12 Jul 2018"
"pseudomonas aeruginosa","aztreonam",279,267,96,93,98,"12 Jul 2018"
"pseudomonas aeruginosa","cefazolin",2,2,100,29,100,"12 Jul 2018"
"pseudomonas aeruginosa","cefepime",1768,226,13,11,14,"12 Jul 2018"
"pseudomonas aeruginosa","cefotaxime",208,208,100,98,100,"12 Jul 2018"
"pseudomonas aeruginosa","ceftazidime",1887,309,16,15,18,"12 Jul 2018"
"pseudomonas aeruginosa","ceftriaxone",390,390,100,99,100,"12 Jul 2018"
"pseudomonas aeruginosa","cefuroxime",268,268,100,98,100,"12 Jul 2018"
"pseudomonas aeruginosa","ciprofloxacin",1890,377,20,18,22,"12 Jul 2018"
"pseudomonas aeruginosa","clindamycin",1,1,100,17,100,"12 Jul 2018"
"pseudomonas aeruginosa","colistin",557,15,3,2,4,"12 Jul 2018"
"pseudomonas aeruginosa","cotrimoxazole",1857,1856,100,100,100,"12 Jul 2018"
"pseudomonas aeruginosa","doxycycline",12,12,100,71,100,"12 Jul 2018"
"pseudomonas aeruginosa","ertapenem",227,227,100,98,100,"12 Jul 2018"
"pseudomonas aeruginosa","fosfomycin",241,167,69,63,75,"12 Jul 2018"
"pseudomonas aeruginosa","fusidic acid",3,3,100,38,100,"12 Jul 2018"
"pseudomonas aeruginosa","gentamicin",1864,229,12,11,14,"12 Jul 2018"
"pseudomonas aeruginosa","imipenem",1744,334,19,17,21,"12 Jul 2018"
"pseudomonas aeruginosa","levofloxacin",1742,414,24,22,26,"12 Jul 2018"
"pseudomonas aeruginosa","meropenem",1841,340,18,17,20,"12 Jul 2018"
"pseudomonas aeruginosa","metronidazole",1,1,100,17,100,"12 Jul 2018"
"pseudomonas aeruginosa","minocycline",994,994,100,100,100,"12 Jul 2018"
"pseudomonas aeruginosa","nitrofurantoin",229,228,100,97,100,"12 Jul 2018"
"pseudomonas aeruginosa","norfloxacin",266,72,27,22,33,"12 Jul 2018"
"pseudomonas aeruginosa","ofloxacin",2,2,100,29,100,"12 Jul 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",1673,253,15,13,17,"12 Jul 2018"
"pseudomonas aeruginosa","rifampicin",5,5,100,51,100,"12 Jul 2018"
"pseudomonas aeruginosa","teicoplanin",4,4,100,45,100,"12 Jul 2018"
"pseudomonas aeruginosa","tigecycline",111,111,100,96,100,"12 Jul 2018"
"pseudomonas aeruginosa","tobramycin",1561,94,6,5,7,"12 Jul 2018"
"salmonella sp.","amoxicillin",14,3,21,7,48,"12 Jul 2018"
"salmonella sp.","amoxicillin/clavulanate",50,1,2,0,12,"12 Jul 2018"
"salmonella sp.","cefuroxime",30,29,97,82,100,"12 Jul 2018"
"salmonella sp.","ciprofloxacin",47,8,17,9,31,"12 Jul 2018"
"salmonella sp.","cotrimoxazole",57,1,2,0,10,"12 Jul 2018"
"salmonella sp.","doxycycline",11,2,18,4,49,"12 Jul 2018"
"salmonella sp.","erythromycin",1,1,100,17,100,"12 Jul 2018"
"salmonella sp.","fosfomycin",27,1,4,0,20,"12 Jul 2018"
"salmonella sp.","gentamicin",49,30,61,47,74,"12 Jul 2018"
"salmonella sp.","levofloxacin",16,1,6,0,31,"12 Jul 2018"
"salmonella sp.","nitrofurantoin",27,16,59,41,75,"12 Jul 2018"
"salmonella sp.","norfloxacin",29,4,14,5,31,"12 Jul 2018"
"salmonella sp.","piperacillin/tazobactam",45,1,2,0,13,"12 Jul 2018"
"serratia sp.","amoxicillin",73,72,99,92,100,"12 Jul 2018"
"serratia sp.","amoxicillin/clavulanate",430,426,99,98,100,"12 Jul 2018"
"serratia sp.","cefazolin",1,1,100,17,100,"12 Jul 2018"
"serratia sp.","cefepime",417,3,1,0,2,"12 Jul 2018"
"serratia sp.","cefotaxime",82,8,10,5,18,"12 Jul 2018"
"serratia sp.","ceftazidime",224,18,8,5,12,"12 Jul 2018"
"serratia sp.","ceftriaxone",429,30,7,5,10,"12 Jul 2018"
"serratia sp.","cefuroxime",418,415,99,98,100,"12 Jul 2018"
"serratia sp.","ciprofloxacin",429,12,3,2,5,"12 Jul 2018"
"serratia sp.","clindamycin",1,1,100,17,100,"12 Jul 2018"
"serratia sp.","colistin",10,10,100,67,100,"12 Jul 2018"
"serratia sp.","cotrimoxazole",430,8,2,1,4,"12 Jul 2018"
"serratia sp.","doxycycline",8,8,100,62,100,"12 Jul 2018"
"serratia sp.","ertapenem",184,1,1,0,3,"12 Jul 2018"
"serratia sp.","erythromycin",1,1,100,17,100,"12 Jul 2018"
"serratia sp.","fosfomycin",373,243,65,60,70,"12 Jul 2018"
"serratia sp.","gentamicin",428,6,1,1,3,"12 Jul 2018"
"serratia sp.","imipenem",213,2,1,0,4,"12 Jul 2018"
"serratia sp.","levofloxacin",288,6,2,1,5,"12 Jul 2018"
"serratia sp.","minocycline",24,14,58,39,75,"12 Jul 2018"
"serratia sp.","nitrofurantoin",147,146,99,96,100,"12 Jul 2018"
"serratia sp.","norfloxacin",373,13,3,2,6,"12 Jul 2018"
"serratia sp.","piperacillin/tazobactam",376,25,7,5,10,"12 Jul 2018"
"serratia sp.","teicoplanin",2,1,50,10,90,"12 Jul 2018"
"serratia sp.","tigecycline",25,2,8,1,26,"12 Jul 2018"
"serratia sp.","tobramycin",231,212,92,87,95,"12 Jul 2018"
"shigella sp.","amoxicillin",2,1,50,10,90,"12 Jul 2018"
"shigella sp.","amoxicillin/clavulanate",4,1,25,4,71,"12 Jul 2018"
"shigella sp.","cefuroxime",2,2,100,29,100,"12 Jul 2018"
"shigella sp.","ciprofloxacin",11,4,36,15,65,"12 Jul 2018"
"shigella sp.","cotrimoxazole",11,8,73,43,91,"12 Jul 2018"
"shigella sp.","gentamicin",2,1,50,10,90,"12 Jul 2018"
"shigella sp.","nitrofurantoin",1,1,100,17,100,"12 Jul 2018"
"shigella sp.","norfloxacin",8,4,50,22,78,"12 Jul 2018"
"staphylococcus aureus","amoxicillin",1186,889,75,72,77,"12 Jul 2018"
"staphylococcus aureus","amoxicillin/clavulanate",5006,325,6,6,7,"12 Jul 2018"
"staphylococcus aureus","azithromycin",2,2,100,29,100,"12 Jul 2018"
"staphylococcus aureus","aztreonam",1,1,100,17,100,"12 Jul 2018"
"staphylococcus aureus","cefazolin",651,55,8,7,11,"12 Jul 2018"
"staphylococcus aureus","ceftazidime",4,3,75,29,96,"12 Jul 2018"
"staphylococcus aureus","ceftriaxone",1412,109,8,6,9,"12 Jul 2018"
"staphylococcus aureus","cefuroxime",1187,83,7,6,9,"12 Jul 2018"
"staphylococcus aureus","ciprofloxacin",4870,329,7,6,7,"12 Jul 2018"
"staphylococcus aureus","clarithromycin",1008,158,16,14,18,"12 Jul 2018"
"staphylococcus aureus","clindamycin",5120,562,11,10,12,"12 Jul 2018"
"staphylococcus aureus","cotrimoxazole",4819,87,2,1,2,"12 Jul 2018"
"staphylococcus aureus","daptomycin",538,4,1,0,2,"12 Jul 2018"
"staphylococcus aureus","doxycycline",83,4,5,2,12,"12 Jul 2018"
"staphylococcus aureus","erythromycin",5185,764,15,14,16,"12 Jul 2018"
"staphylococcus aureus","flucloxacillin",6309,414,7,6,7,"12 Jul 2018"
"staphylococcus aureus","fosfomycin",970,9,1,0,2,"12 Jul 2018"
"staphylococcus aureus","fusidic acid",1785,97,5,4,7,"12 Jul 2018"
"staphylococcus aureus","gentamicin",4969,131,3,2,3,"12 Jul 2018"
"staphylococcus aureus","levofloxacin",3222,224,7,6,8,"12 Jul 2018"
"staphylococcus aureus","linezolid",1992,5,0,0,1,"12 Jul 2018"
"staphylococcus aureus","meropenem",654,55,8,7,11,"12 Jul 2018"
"staphylococcus aureus","minocycline",2627,30,1,1,2,"12 Jul 2018"
"staphylococcus aureus","moxifloxacin",3079,217,7,6,8,"12 Jul 2018"
"staphylococcus aureus","nitrofurantoin",501,1,0,0,1,"12 Jul 2018"
"staphylococcus aureus","norfloxacin",2927,234,8,7,9,"12 Jul 2018"
"staphylococcus aureus","penicillin g",2556,2065,81,79,82,"12 Jul 2018"
"staphylococcus aureus","rifampicin",4659,28,1,0,1,"12 Jul 2018"
"staphylococcus aureus","teicoplanin",4254,16,0,0,1,"12 Jul 2018"
"staphylococcus aureus","tigecycline",902,1,0,0,1,"12 Jul 2018"
"staphylococcus aureus","tobramycin",3383,144,4,4,5,"12 Jul 2018"
"staphylococcus saprophyticus","amoxicillin",79,77,97,91,100,"12 Jul 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",182,46,25,20,32,"12 Jul 2018"
"staphylococcus saprophyticus","ceftriaxone",71,29,41,30,52,"12 Jul 2018"
"staphylococcus saprophyticus","cefuroxime",94,30,32,23,42,"12 Jul 2018"
"staphylococcus saprophyticus","ciprofloxacin",177,2,1,0,4,"12 Jul 2018"
"staphylococcus saprophyticus","clindamycin",155,28,18,13,25,"12 Jul 2018"
"staphylococcus saprophyticus","cotrimoxazole",187,1,1,0,3,"12 Jul 2018"
"staphylococcus saprophyticus","daptomycin",43,1,2,0,13,"12 Jul 2018"
"staphylococcus saprophyticus","doxycycline",13,1,8,0,36,"12 Jul 2018"
"staphylococcus saprophyticus","erythromycin",155,70,45,38,53,"12 Jul 2018"
"staphylococcus saprophyticus","flucloxacillin",190,48,25,20,32,"12 Jul 2018"
"staphylococcus saprophyticus","fosfomycin",112,112,100,96,100,"12 Jul 2018"
"staphylococcus saprophyticus","fusidic acid",154,130,84,78,89,"12 Jul 2018"
"staphylococcus saprophyticus","levofloxacin",51,2,4,0,14,"12 Jul 2018"
"staphylococcus saprophyticus","linezolid",124,1,1,0,5,"12 Jul 2018"
"staphylococcus saprophyticus","moxifloxacin",49,1,2,0,12,"12 Jul 2018"
"staphylococcus saprophyticus","norfloxacin",135,2,1,0,6,"12 Jul 2018"
"staphylococcus saprophyticus","penicillin g",128,126,98,94,100,"12 Jul 2018"
"staphylococcus saprophyticus","rifampicin",159,2,1,0,5,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",706,644,91,89,93,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",2964,1391,47,45,49,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","cefazolin",211,90,43,36,49,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","cefepime",4,2,50,15,85,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","cefotaxime",1,1,100,17,100,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","ceftazidime",4,3,75,29,96,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",577,223,39,35,43,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",868,409,47,44,50,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",2805,984,35,33,37,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",738,349,47,44,51,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","clindamycin",3103,1114,36,34,38,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",3126,876,28,26,30,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","daptomycin",592,22,4,2,6,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","doxycycline",39,6,15,7,30,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","ertapenem",2,2,100,29,100,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","erythromycin",3106,1546,50,48,52,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",3927,1840,47,45,48,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",1034,349,34,31,37,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",1324,562,42,40,45,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","gentamicin",2964,860,29,27,31,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",1884,694,37,35,39,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","linezolid",1606,5,0,0,1,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","meropenem",216,90,42,35,48,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","metronidazole",1,1,100,17,100,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","minocycline",1466,5,0,0,1,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",1792,670,37,35,40,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","nitrofurantoin",345,2,1,0,2,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",1644,631,38,36,41,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","penicillin g",1671,1508,90,89,92,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",7,2,29,8,65,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","rifampicin",3126,155,5,4,6,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",2841,182,6,6,7,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","tigecycline",871,4,0,0,1,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","tobramycin",1923,730,38,36,40,"12 Jul 2018"
"staphylococcus sp. coagulase-negative","vancomycin",1664,3,0,0,1,"12 Jul 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",51,51,100,91,100,"12 Jul 2018"
"stenotrophomonas maltophilia","aztreonam",23,23,100,83,100,"12 Jul 2018"
"stenotrophomonas maltophilia","cefepime",27,21,78,59,90,"12 Jul 2018"
"stenotrophomonas maltophilia","ceftazidime",34,32,94,80,99,"12 Jul 2018"
"stenotrophomonas maltophilia","ceftriaxone",51,50,98,89,100,"12 Jul 2018"
"stenotrophomonas maltophilia","cefuroxime",24,23,96,78,100,"12 Jul 2018"
"stenotrophomonas maltophilia","ciprofloxacin",28,20,71,53,85,"12 Jul 2018"
"stenotrophomonas maltophilia","colistin",1,1,100,17,100,"12 Jul 2018"
"stenotrophomonas maltophilia","cotrimoxazole",211,11,5,3,9,"12 Jul 2018"
"stenotrophomonas maltophilia","doxycycline",2,2,100,29,100,"12 Jul 2018"
"stenotrophomonas maltophilia","gentamicin",54,51,94,84,99,"12 Jul 2018"
"stenotrophomonas maltophilia","imipenem",26,25,96,79,100,"12 Jul 2018"
"stenotrophomonas maltophilia","levofloxacin",182,25,14,9,20,"12 Jul 2018"
"stenotrophomonas maltophilia","meropenem",53,51,96,86,100,"12 Jul 2018"
"stenotrophomonas maltophilia","minocycline",45,3,7,2,19,"12 Jul 2018"
"stenotrophomonas maltophilia","nitrofurantoin",1,1,100,17,100,"12 Jul 2018"
"stenotrophomonas maltophilia","norfloxacin",8,5,63,30,86,"12 Jul 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",55,53,96,87,100,"12 Jul 2018"
"stenotrophomonas maltophilia","tigecycline",2,2,100,29,100,"12 Jul 2018"
"stenotrophomonas maltophilia","tobramycin",41,38,93,80,98,"12 Jul 2018"
"streptococcus agalactiae","ciprofloxacin",3,1,33,6,80,"12 Jul 2018"
"streptococcus agalactiae","clindamycin",54,7,13,6,25,"12 Jul 2018"
"streptococcus agalactiae","doxycycline",1,1,100,17,100,"12 Jul 2018"
"streptococcus agalactiae","erythromycin",52,16,31,20,44,"12 Jul 2018"
"streptococcus agalactiae","levofloxacin",56,13,23,14,36,"12 Jul 2018"
"streptococcus agalactiae","minocycline",25,21,84,65,94,"12 Jul 2018"
"streptococcus agalactiae","norfloxacin",2,1,50,10,90,"12 Jul 2018"
"streptococcus agalactiae","rifampicin",4,4,100,45,100,"12 Jul 2018"
"streptococcus bovis","clindamycin",18,4,22,9,46,"12 Jul 2018"
"streptococcus bovis","erythromycin",16,6,38,19,61,"12 Jul 2018"
"streptococcus bovis","levofloxacin",6,1,17,2,58,"12 Jul 2018"
"streptococcus dysgalactiae","clindamycin",45,3,7,2,19,"12 Jul 2018"
"streptococcus dysgalactiae","erythromycin",43,5,12,5,25,"12 Jul 2018"
"streptococcus dysgalactiae","levofloxacin",43,5,12,5,25,"12 Jul 2018"
"streptococcus dysgalactiae","minocycline",18,4,22,9,46,"12 Jul 2018"
"streptococcus dysgalactiae","rifampicin",1,1,100,17,100,"12 Jul 2018"
"streptococcus milleri","amoxicillin",22,1,5,0,24,"12 Jul 2018"
"streptococcus milleri","amoxicillin/clavulanate",23,1,4,0,23,"12 Jul 2018"
"streptococcus milleri","cefepime",40,1,3,0,14,"12 Jul 2018"
"streptococcus milleri","cefotaxime",32,1,3,0,17,"12 Jul 2018"
"streptococcus milleri","ceftriaxone",108,3,3,1,8,"12 Jul 2018"
"streptococcus milleri","ciprofloxacin",3,2,67,20,94,"12 Jul 2018"
"streptococcus milleri","clindamycin",113,14,12,7,20,"12 Jul 2018"
"streptococcus milleri","doxycycline",1,1,100,17,100,"12 Jul 2018"
"streptococcus milleri","erythromycin",92,17,18,12,28,"12 Jul 2018"
"streptococcus milleri","levofloxacin",60,2,3,0,12,"12 Jul 2018"
"streptococcus milleri","penicillin g",89,3,3,1,10,"12 Jul 2018"
"streptococcus pneumoniae","amoxicillin",85,2,2,0,9,"12 Jul 2018"
"streptococcus pneumoniae","cefazolin",1,1,100,17,100,"12 Jul 2018"
"streptococcus pneumoniae","cefotaxime",20,1,5,0,26,"12 Jul 2018"
"streptococcus pneumoniae","ceftriaxone",273,3,1,0,3,"12 Jul 2018"
"streptococcus pneumoniae","ciprofloxacin",2,1,50,10,90,"12 Jul 2018"
"streptococcus pneumoniae","clindamycin",224,18,8,5,12,"12 Jul 2018"
"streptococcus pneumoniae","colistin",1,1,100,17,100,"12 Jul 2018"
"streptococcus pneumoniae","cotrimoxazole",226,19,8,5,13,"12 Jul 2018"
"streptococcus pneumoniae","erythromycin",321,42,13,10,17,"12 Jul 2018"
"streptococcus pneumoniae","fusidic acid",1,1,100,17,100,"12 Jul 2018"
"streptococcus pneumoniae","gentamicin",2,2,100,29,100,"12 Jul 2018"
"streptococcus pneumoniae","levofloxacin",251,5,2,1,5,"12 Jul 2018"
"streptococcus pneumoniae","minocycline",163,40,25,19,32,"12 Jul 2018"
"streptococcus pneumoniae","moxifloxacin",38,2,5,1,18,"12 Jul 2018"
"streptococcus pneumoniae","ofloxacin",82,70,85,76,92,"12 Jul 2018"
"streptococcus pneumoniae","penicillin g",265,36,14,10,18,"12 Jul 2018"
"streptococcus pneumoniae","tobramycin",2,2,100,29,100,"12 Jul 2018"
"streptococcus pyogenes","cefotaxime",15,1,7,0,32,"12 Jul 2018"
"streptococcus pyogenes","clindamycin",51,7,14,7,26,"12 Jul 2018"
"streptococcus pyogenes","cotrimoxazole",28,1,4,0,19,"12 Jul 2018"
"streptococcus pyogenes","erythromycin",47,9,19,10,33,"12 Jul 2018"
"streptococcus pyogenes","gentamicin",1,1,100,17,100,"12 Jul 2018"
"streptococcus pyogenes","levofloxacin",46,1,2,0,13,"12 Jul 2018"
"streptococcus pyogenes","minocycline",17,4,24,9,48,"12 Jul 2018"
"streptococcus pyogenes","rifampicin",3,2,67,20,94,"12 Jul 2018"
"streptococcus viridans","cefepime",80,7,9,4,17,"12 Jul 2018"
"streptococcus viridans","cefotaxime",28,3,11,3,28,"12 Jul 2018"
"streptococcus viridans","ceftriaxone",157,16,10,6,16,"12 Jul 2018"
"streptococcus viridans","clindamycin",148,11,7,4,13,"12 Jul 2018"
"streptococcus viridans","erythromycin",118,45,38,30,47,"12 Jul 2018"
"streptococcus viridans","gentamicin",2,2,100,29,100,"12 Jul 2018"
"streptococcus viridans","levofloxacin",42,5,12,5,26,"12 Jul 2018"
"streptococcus viridans","penicillin g",106,17,16,10,24,"12 Jul 2018"
"yersinia sp.","amoxicillin",1,1,100,17,100,"12 Jul 2018"
"yersinia sp.","amoxicillin/clavulanate",2,1,50,10,90,"12 Jul 2018"
"yersinia sp.","cefuroxime",2,1,50,10,90,"12 Jul 2018"
"yersinia sp.","nitrofurantoin",1,1,100,17,100,"12 Jul 2018"
