microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"klebsiella pneumoniae","cotrimoxazole",10641,1484,14,13,15,"10 Sep 2018"
"klebsiella pneumoniae","doxycycline",458,70,15,12,19,"10 Sep 2018"
"klebsiella pneumoniae","ertapenem",8634,110,1,1,2,"10 Sep 2018"
"klebsiella pneumoniae","fosfomycin",8448,1989,24,23,24,"10 Sep 2018"
"klebsiella pneumoniae","fusidic acid",2,1,50,10,90,"10 Sep 2018"
"klebsiella pneumoniae","gentamicin",9905,489,5,5,5,"10 Sep 2018"
"klebsiella pneumoniae","imipenem",9687,91,1,1,1,"10 Sep 2018"
"klebsiella pneumoniae","levofloxacin",4784,730,15,14,16,"10 Sep 2018"
"klebsiella pneumoniae","meropenem",6187,115,2,2,2,"10 Sep 2018"
"klebsiella pneumoniae","metronidazole",1,1,100,17,100,"10 Sep 2018"
"klebsiella pneumoniae","minocycline",200,132,66,59,72,"10 Sep 2018"
"klebsiella pneumoniae","moxifloxacin",446,44,10,7,13,"10 Sep 2018"
"klebsiella pneumoniae","nitrofurantoin",7350,4810,65,64,67,"10 Sep 2018"
"klebsiella pneumoniae","norfloxacin",9275,1525,16,16,17,"10 Sep 2018"
"klebsiella pneumoniae","penicillin g",1,1,100,17,100,"10 Sep 2018"
"klebsiella pneumoniae","piperacillin/tazobactam",10126,1263,12,12,13,"10 Sep 2018"
"klebsiella pneumoniae","tigecycline",904,222,25,22,27,"10 Sep 2018"
"klebsiella pneumoniae","tobramycin",1563,187,12,10,14,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin",85,82,96,90,99,"10 Sep 2018"
"moraxella catarrhalis","amoxicillin/clavulanate",282,11,4,2,7,"10 Sep 2018"
"moraxella catarrhalis","azithromycin",39,5,13,5,27,"10 Sep 2018"
"moraxella catarrhalis","ceftriaxone",180,1,1,0,3,"10 Sep 2018"
"moraxella catarrhalis","cefuroxime",80,62,78,67,85,"10 Sep 2018"
"moraxella catarrhalis","ciprofloxacin",232,2,1,0,3,"10 Sep 2018"
"moraxella catarrhalis","clarithromycin",170,14,8,5,13,"10 Sep 2018"
"moraxella catarrhalis","cotrimoxazole",239,25,10,7,15,"10 Sep 2018"
"moraxella catarrhalis","erythromycin",148,20,14,9,20,"10 Sep 2018"
"moraxella catarrhalis","levofloxacin",112,3,3,1,8,"10 Sep 2018"
"moraxella catarrhalis","penicillin g",61,60,98,90,100,"10 Sep 2018"
"morganella morganii","amoxicillin",848,848,100,99,100,"10 Sep 2018"
"morganella morganii","amoxicillin/clavulanate",1370,1366,100,99,100,"10 Sep 2018"
"morganella morganii","aztreonam",92,11,12,7,20,"10 Sep 2018"
"morganella morganii","cefazolin",33,33,100,87,100,"10 Sep 2018"
"morganella morganii","cefepime",1310,23,2,1,3,"10 Sep 2018"
"morganella morganii","cefotaxime",118,18,15,10,23,"10 Sep 2018"
"morganella morganii","ceftazidime",1233,134,11,9,13,"10 Sep 2018"
"morganella morganii","ceftriaxone",1350,102,8,6,9,"10 Sep 2018"
"morganella morganii","cefuroxime",1267,1228,97,96,98,"10 Sep 2018"
"morganella morganii","ciprofloxacin",1418,168,12,10,14,"10 Sep 2018"
"morganella morganii","colistin",79,79,100,94,100,"10 Sep 2018"
"morganella morganii","cotrimoxazole",1368,215,16,14,18,"10 Sep 2018"
"morganella morganii","doxycycline",55,54,98,89,100,"10 Sep 2018"
"morganella morganii","ertapenem",1114,9,1,0,2,"10 Sep 2018"
"morganella morganii","fosfomycin",934,911,98,96,98,"10 Sep 2018"
"morganella morganii","gentamicin",1301,73,6,4,7,"10 Sep 2018"
"morganella morganii","imipenem",1120,230,21,18,23,"10 Sep 2018"
"morganella morganii","levofloxacin",607,61,10,8,13,"10 Sep 2018"
"morganella morganii","meropenem",880,2,0,0,1,"10 Sep 2018"
"morganella morganii","minocycline",124,124,100,96,100,"10 Sep 2018"
"morganella morganii","moxifloxacin",65,11,17,10,28,"10 Sep 2018"
"morganella morganii","nitrofurantoin",907,905,100,99,100,"10 Sep 2018"
"morganella morganii","norfloxacin",1003,140,14,12,16,"10 Sep 2018"
"morganella morganii","piperacillin/tazobactam",1318,48,4,3,5,"10 Sep 2018"
"morganella morganii","tigecycline",106,90,85,77,91,"10 Sep 2018"
"morganella morganii","tobramycin",240,14,6,3,10,"10 Sep 2018"
"neisseria gonorrhoeae","amoxicillin",6,6,100,55,100,"10 Sep 2018"
"neisseria gonorrhoeae","amoxicillin/clavulanate",5,5,100,51,100,"10 Sep 2018"
"neisseria gonorrhoeae","azithromycin",61,22,36,25,49,"10 Sep 2018"
"neisseria gonorrhoeae","ceftriaxone",94,2,2,0,8,"10 Sep 2018"
"neisseria gonorrhoeae","ciprofloxacin",80,36,45,35,56,"10 Sep 2018"
"neisseria gonorrhoeae","doxycycline",9,7,78,44,94,"10 Sep 2018"
"neisseria gonorrhoeae","penicillin g",83,72,87,78,93,"10 Sep 2018"
"neisseria meningitidis","penicillin g",26,10,38,22,58,"10 Sep 2018"
"propionibacterium acnes","ciprofloxacin",59,1,2,0,10,"10 Sep 2018"
"propionibacterium acnes","clindamycin",376,8,2,1,4,"10 Sep 2018"
"propionibacterium acnes","levofloxacin",188,2,1,0,4,"10 Sep 2018"
"propionibacterium acnes","metronidazole",36,35,97,84,100,"10 Sep 2018"
"propionibacterium acnes","moxifloxacin",32,2,6,1,21,"10 Sep 2018"
"propionibacterium acnes","penicillin g",297,1,0,0,2,"10 Sep 2018"
"propionibacterium acnes","rifampicin",153,2,1,0,5,"10 Sep 2018"
"proteus mirabilis","amoxicillin",3148,989,31,30,33,"10 Sep 2018"
"proteus mirabilis","amoxicillin/clavulanate",5184,422,8,7,9,"10 Sep 2018"
"proteus mirabilis","aztreonam",286,9,3,2,6,"10 Sep 2018"
"proteus mirabilis","cefazolin",168,6,4,2,8,"10 Sep 2018"
"proteus mirabilis","cefepime",4620,66,1,1,2,"10 Sep 2018"
"proteus mirabilis","cefotaxime",468,15,3,2,5,"10 Sep 2018"
"proteus mirabilis","ceftazidime",4563,87,2,2,2,"10 Sep 2018"
"proteus mirabilis","ceftriaxone",5038,93,2,2,2,"10 Sep 2018"
"proteus mirabilis","cefuroxime",4853,170,4,3,4,"10 Sep 2018"
"proteus mirabilis","ciprofloxacin",5164,843,16,15,17,"10 Sep 2018"
"proteus mirabilis","colistin",322,322,100,99,100,"10 Sep 2018"
"proteus mirabilis","cotrimoxazole",4977,1464,29,28,31,"10 Sep 2018"
"proteus mirabilis","doxycycline",257,256,100,98,100,"10 Sep 2018"
"proteus mirabilis","ertapenem",4091,88,2,2,3,"10 Sep 2018"
"proteus mirabilis","fosfomycin",3925,661,17,16,18,"10 Sep 2018"
"proteus mirabilis","gentamicin",4482,569,13,12,14,"10 Sep 2018"
"proteus mirabilis","imipenem",3549,508,14,13,16,"10 Sep 2018"
"proteus mirabilis","levofloxacin",2169,350,16,15,18,"10 Sep 2018"
"proteus mirabilis","meropenem",2794,6,0,0,0,"10 Sep 2018"
"proteus mirabilis","metronidazole",1,1,100,17,100,"10 Sep 2018"
"proteus mirabilis","minocycline",302,302,100,98,100,"10 Sep 2018"
"proteus mirabilis","moxifloxacin",241,39,16,12,21,"10 Sep 2018"
"proteus mirabilis","nitrofurantoin",3895,3893,100,100,100,"10 Sep 2018"
"proteus mirabilis","norfloxacin",4063,697,17,16,18,"10 Sep 2018"
"proteus mirabilis","piperacillin/tazobactam",4624,34,1,1,1,"10 Sep 2018"
"proteus mirabilis","tigecycline",584,583,100,99,100,"10 Sep 2018"
"proteus mirabilis","tobramycin",669,71,11,8,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin",790,788,100,99,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","amoxicillin/clavulanate",1356,174,13,11,15,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","aztreonam",75,2,3,0,10,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefazolin",22,21,95,76,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefepime",1255,15,1,1,2,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefotaxime",117,2,2,0,6,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftazidime",1230,42,3,3,5,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ceftriaxone",1315,74,6,5,7,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cefuroxime",1233,1204,98,97,98,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ciprofloxacin",1354,24,2,1,3,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","colistin",84,84,100,95,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","cotrimoxazole",1278,144,11,10,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","doxycycline",50,50,100,91,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","ertapenem",1066,31,3,2,4,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","fosfomycin",934,103,11,9,13,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","gentamicin",1224,46,4,3,5,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","imipenem",934,308,33,30,36,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","levofloxacin",619,6,1,0,2,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","meropenem",794,4,1,0,1,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","minocycline",85,85,100,95,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","moxifloxacin",60,1,2,0,10,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","nitrofurantoin",885,885,100,99,100,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","norfloxacin",1004,26,3,2,4,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",1239,25,2,1,3,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","tigecycline",160,156,98,93,99,"10 Sep 2018"
"proteus sp. ""non-mirabilis""","tobramycin",200,6,3,1,7,"10 Sep 2018"
"providencia sp.","amoxicillin",153,153,100,97,100,"10 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",248,247,100,97,100,"10 Sep 2018"
"providencia sp.","aztreonam",19,1,5,0,27,"10 Sep 2018"
"providencia sp.","cefazolin",6,6,100,55,100,"10 Sep 2018"
"providencia sp.","cefepime",236,8,3,2,7,"10 Sep 2018"
"providencia sp.","cefotaxime",31,1,3,0,18,"10 Sep 2018"
"providencia sp.","ceftazidime",223,12,5,3,9,"10 Sep 2018"
"providencia sp.","ceftriaxone",249,11,4,2,8,"10 Sep 2018"
"providencia sp.","cefuroxime",221,119,54,47,60,"10 Sep 2018"
"providencia sp.","ciprofloxacin",256,44,17,13,22,"10 Sep 2018"
"providencia sp.","colistin",20,20,100,81,100,"10 Sep 2018"
"providencia sp.","cotrimoxazole",248,31,13,9,17,"10 Sep 2018"
"providencia sp.","doxycycline",12,12,100,71,100,"10 Sep 2018"
"providencia sp.","ertapenem",197,10,5,3,9,"10 Sep 2018"
"providencia sp.","fosfomycin",163,62,38,31,46,"10 Sep 2018"
"providencia sp.","gentamicin",227,77,34,28,40,"10 Sep 2018"
"providencia sp.","imipenem",216,14,6,4,11,"10 Sep 2018"
"providencia sp.","levofloxacin",130,28,22,15,29,"10 Sep 2018"
"providencia sp.","meropenem",157,3,2,0,6,"10 Sep 2018"
"providencia sp.","minocycline",29,29,100,86,100,"10 Sep 2018"
"providencia sp.","moxifloxacin",12,2,17,4,46,"10 Sep 2018"
"providencia sp.","nitrofurantoin",159,156,98,94,100,"10 Sep 2018"
"providencia sp.","norfloxacin",183,40,22,16,28,"10 Sep 2018"
"providencia sp.","piperacillin/tazobactam",234,10,4,2,8,"10 Sep 2018"
"providencia sp.","tigecycline",48,48,100,91,100,"10 Sep 2018"
"providencia sp.","tobramycin",54,41,76,63,85,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin",614,613,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",1518,1515,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","azithromycin",765,699,91,89,93,"10 Sep 2018"
"pseudomonas aeruginosa","aztreonam",2837,2194,77,76,79,"10 Sep 2018"
"pseudomonas aeruginosa","cefazolin",123,123,100,96,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefepime",7750,864,11,10,12,"10 Sep 2018"
"pseudomonas aeruginosa","cefotaxime",209,208,100,97,100,"10 Sep 2018"
"pseudomonas aeruginosa","ceftazidime",7782,970,12,12,13,"10 Sep 2018"
"pseudomonas aeruginosa","ceftriaxone",1373,1370,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","cefuroxime",1095,1094,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","ciprofloxacin",7943,1367,17,16,18,"10 Sep 2018"
"pseudomonas aeruginosa","colistin",2917,80,3,2,3,"10 Sep 2018"
"pseudomonas aeruginosa","cotrimoxazole",4625,4613,100,100,100,"10 Sep 2018"
"pseudomonas aeruginosa","doxycycline",13,13,100,73,100,"10 Sep 2018"
"pseudomonas aeruginosa","ertapenem",1000,991,99,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","fosfomycin",376,261,69,65,74,"10 Sep 2018"
"pseudomonas aeruginosa","fusidic acid",3,3,100,38,100,"10 Sep 2018"
"pseudomonas aeruginosa","gentamicin",7323,676,9,9,10,"10 Sep 2018"
"pseudomonas aeruginosa","imipenem",7657,1216,16,15,17,"10 Sep 2018"
"pseudomonas aeruginosa","levofloxacin",6689,1407,21,20,22,"10 Sep 2018"
"pseudomonas aeruginosa","meropenem",6820,994,15,14,15,"10 Sep 2018"
"pseudomonas aeruginosa","metronidazole",1,1,100,17,100,"10 Sep 2018"
"pseudomonas aeruginosa","minocycline",815,815,100,99,100,"10 Sep 2018"
"pseudomonas aeruginosa","moxifloxacin",9,1,11,0,46,"10 Sep 2018"
"pseudomonas aeruginosa","nitrofurantoin",555,550,99,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","norfloxacin",604,272,45,41,49,"10 Sep 2018"
"pseudomonas aeruginosa","ofloxacin",17,7,41,22,64,"10 Sep 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",7663,1058,14,13,15,"10 Sep 2018"
"pseudomonas aeruginosa","rifampicin",17,16,94,71,100,"10 Sep 2018"
"pseudomonas aeruginosa","teicoplanin",4,3,75,29,96,"10 Sep 2018"
"pseudomonas aeruginosa","tigecycline",401,400,100,98,100,"10 Sep 2018"
"pseudomonas aeruginosa","tobramycin",7099,336,5,4,5,"10 Sep 2018"
"pseudomonas aeruginosa","vancomycin",1,1,100,17,100,"10 Sep 2018"
"salmonella sp.","amoxicillin",186,72,39,32,46,"10 Sep 2018"
"salmonella sp.","amoxicillin/clavulanate",328,31,9,7,13,"10 Sep 2018"
"salmonella sp.","azithromycin",25,5,20,9,40,"10 Sep 2018"
"salmonella sp.","aztreonam",25,2,8,1,26,"10 Sep 2018"
"salmonella sp.","cefepime",217,4,2,1,5,"10 Sep 2018"
"salmonella sp.","ceftazidime",228,3,1,0,4,"10 Sep 2018"
"salmonella sp.","ceftriaxone",260,6,2,1,5,"10 Sep 2018"
"salmonella sp.","cefuroxime",201,192,96,92,98,"10 Sep 2018"
"salmonella sp.","ciprofloxacin",298,45,15,11,20,"10 Sep 2018"
"salmonella sp.","cotrimoxazole",327,24,7,5,11,"10 Sep 2018"
"salmonella sp.","doxycycline",14,4,29,12,55,"10 Sep 2018"
"salmonella sp.","erythromycin",1,1,100,17,100,"10 Sep 2018"
"salmonella sp.","fosfomycin",189,11,6,3,10,"10 Sep 2018"
"salmonella sp.","gentamicin",216,195,90,86,94,"10 Sep 2018"
"salmonella sp.","levofloxacin",121,18,15,10,22,"10 Sep 2018"
"salmonella sp.","nitrofurantoin",179,74,41,34,49,"10 Sep 2018"
"salmonella sp.","norfloxacin",162,28,17,12,24,"10 Sep 2018"
"salmonella sp.","piperacillin/tazobactam",244,9,4,2,7,"10 Sep 2018"
"salmonella sp.","tigecycline",25,1,4,0,21,"10 Sep 2018"
"salmonella sp.","tobramycin",17,17,100,78,100,"10 Sep 2018"
"serratia sp.","amoxicillin",861,861,100,99,100,"10 Sep 2018"
"serratia sp.","amoxicillin/clavulanate",1575,1565,99,99,100,"10 Sep 2018"
"serratia sp.","aztreonam",155,6,4,2,8,"10 Sep 2018"
"serratia sp.","cefazolin",17,17,100,78,100,"10 Sep 2018"
"serratia sp.","cefepime",1625,19,1,1,2,"10 Sep 2018"
"serratia sp.","cefotaxime",126,9,7,4,13,"10 Sep 2018"
"serratia sp.","ceftazidime",1378,62,4,4,6,"10 Sep 2018"
"serratia sp.","ceftriaxone",1554,97,6,5,8,"10 Sep 2018"
"serratia sp.","cefuroxime",1474,1467,100,99,100,"10 Sep 2018"
"serratia sp.","ciprofloxacin",1689,73,4,3,5,"10 Sep 2018"
"serratia sp.","clindamycin",1,1,100,17,100,"10 Sep 2018"
"serratia sp.","colistin",153,151,99,95,100,"10 Sep 2018"
"serratia sp.","cotrimoxazole",1576,17,1,1,2,"10 Sep 2018"
"serratia sp.","doxycycline",51,49,96,86,100,"10 Sep 2018"
"serratia sp.","ertapenem",1298,11,1,0,2,"10 Sep 2018"
"serratia sp.","erythromycin",1,1,100,17,100,"10 Sep 2018"
"serratia sp.","fosfomycin",1114,283,25,23,28,"10 Sep 2018"
"serratia sp.","gentamicin",1598,32,2,1,3,"10 Sep 2018"
"serratia sp.","imipenem",1474,15,1,1,2,"10 Sep 2018"
"serratia sp.","levofloxacin",859,27,3,2,5,"10 Sep 2018"
"serratia sp.","meropenem",1273,4,0,0,1,"10 Sep 2018"
"serratia sp.","minocycline",20,13,65,43,82,"10 Sep 2018"
"serratia sp.","moxifloxacin",59,2,3,0,12,"10 Sep 2018"
"serratia sp.","nitrofurantoin",772,767,99,98,100,"10 Sep 2018"
"serratia sp.","norfloxacin",1015,67,7,5,8,"10 Sep 2018"
"serratia sp.","ofloxacin",4,1,25,4,71,"10 Sep 2018"
"serratia sp.","piperacillin/tazobactam",1609,80,5,4,6,"10 Sep 2018"
"serratia sp.","teicoplanin",2,1,50,10,90,"10 Sep 2018"
"serratia sp.","tigecycline",176,87,49,42,57,"10 Sep 2018"
"serratia sp.","tobramycin",488,255,52,48,57,"10 Sep 2018"
"shigella sp.","amoxicillin",37,26,70,54,83,"10 Sep 2018"
"shigella sp.","amoxicillin/clavulanate",54,21,39,27,52,"10 Sep 2018"
"shigella sp.","azithromycin",3,1,33,6,80,"10 Sep 2018"
"shigella sp.","cefepime",30,5,17,7,34,"10 Sep 2018"
"shigella sp.","ceftazidime",31,6,19,9,37,"10 Sep 2018"
"shigella sp.","ceftriaxone",36,7,19,10,35,"10 Sep 2018"
"shigella sp.","cefuroxime",29,27,93,77,99,"10 Sep 2018"
"shigella sp.","ciprofloxacin",62,21,34,23,46,"10 Sep 2018"
"shigella sp.","cotrimoxazole",62,50,81,69,89,"10 Sep 2018"
"shigella sp.","gentamicin",29,27,93,77,99,"10 Sep 2018"
"shigella sp.","levofloxacin",12,5,42,19,68,"10 Sep 2018"
"shigella sp.","nitrofurantoin",16,7,44,23,67,"10 Sep 2018"
"shigella sp.","norfloxacin",20,8,40,22,61,"10 Sep 2018"
"shigella sp.","piperacillin/tazobactam",33,4,12,4,28,"10 Sep 2018"
"shigella sp.","tobramycin",1,1,100,17,100,"10 Sep 2018"
"staphylococcus aureus","amoxicillin",8082,5764,71,70,72,"10 Sep 2018"
"staphylococcus aureus","amoxicillin/clavulanate",18074,1439,8,8,8,"10 Sep 2018"
"staphylococcus aureus","azithromycin",1057,169,16,14,18,"10 Sep 2018"
"staphylococcus aureus","aztreonam",1,1,100,17,100,"10 Sep 2018"
"staphylococcus aureus","cefazolin",2648,246,9,8,10,"10 Sep 2018"
"staphylococcus aureus","cefepime",373,42,11,8,15,"10 Sep 2018"
"staphylococcus aureus","ceftazidime",8,3,38,14,70,"10 Sep 2018"
"staphylococcus aureus","ceftriaxone",8797,663,8,7,8,"10 Sep 2018"
"staphylococcus aureus","cefuroxime",9931,782,8,7,8,"10 Sep 2018"
"staphylococcus aureus","ciprofloxacin",18015,1439,8,8,8,"10 Sep 2018"
"staphylococcus aureus","clarithromycin",4424,760,17,16,18,"10 Sep 2018"
"staphylococcus aureus","clindamycin",17993,2418,13,13,14,"10 Sep 2018"
"staphylococcus aureus","colistin",1,1,100,17,100,"10 Sep 2018"
"staphylococcus aureus","cotrimoxazole",16941,385,2,2,3,"10 Sep 2018"
"staphylococcus aureus","daptomycin",4803,76,2,1,2,"10 Sep 2018"
"staphylococcus aureus","doxycycline",3110,123,4,3,5,"10 Sep 2018"
"staphylococcus aureus","erythromycin",18049,2977,16,16,17,"10 Sep 2018"
"staphylococcus aureus","flucloxacillin",23876,1963,8,8,9,"10 Sep 2018"
"staphylococcus aureus","fosfomycin",6402,87,1,1,2,"10 Sep 2018"
"staphylococcus aureus","fusidic acid",14922,794,5,5,6,"10 Sep 2018"
"staphylococcus aureus","gentamicin",18019,466,3,2,3,"10 Sep 2018"
"staphylococcus aureus","imipenem",3983,325,8,7,9,"10 Sep 2018"
"staphylococcus aureus","levofloxacin",6963,423,6,6,7,"10 Sep 2018"
"staphylococcus aureus","linezolid",11657,21,0,0,0,"10 Sep 2018"
"staphylococcus aureus","meropenem",2037,181,9,8,10,"10 Sep 2018"
"staphylococcus aureus","minocycline",2323,25,1,1,2,"10 Sep 2018"
"staphylococcus aureus","moxifloxacin",4115,245,6,5,7,"10 Sep 2018"
"staphylococcus aureus","nitrofurantoin",581,2,0,0,1,"10 Sep 2018"
"staphylococcus aureus","norfloxacin",3606,331,9,8,10,"10 Sep 2018"
"staphylococcus aureus","ofloxacin",334,19,6,4,9,"10 Sep 2018"
"staphylococcus aureus","penicillin g",14411,11120,77,76,78,"10 Sep 2018"
"staphylococcus aureus","piperacillin/tazobactam",2197,226,10,9,12,"10 Sep 2018"
"staphylococcus aureus","rifampicin",17478,106,1,1,1,"10 Sep 2018"
"staphylococcus aureus","teicoplanin",13563,65,0,0,1,"10 Sep 2018"
"staphylococcus aureus","tigecycline",6064,8,0,0,0,"10 Sep 2018"
"staphylococcus aureus","tobramycin",4102,201,5,4,6,"10 Sep 2018"
"staphylococcus aureus","vancomycin",13741,10,0,0,0,"10 Sep 2018"
"staphylococcus saprophyticus","amoxicillin",528,475,90,87,92,"10 Sep 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",962,236,25,22,27,"10 Sep 2018"
"staphylococcus saprophyticus","ceftriaxone",509,201,39,35,44,"10 Sep 2018"
"staphylococcus saprophyticus","cefuroxime",676,198,29,26,33,"10 Sep 2018"
"staphylococcus saprophyticus","ciprofloxacin",958,4,0,0,1,"10 Sep 2018"
"staphylococcus saprophyticus","clarithromycin",37,19,51,36,67,"10 Sep 2018"
"staphylococcus saprophyticus","clindamycin",650,101,16,13,19,"10 Sep 2018"
"staphylococcus saprophyticus","cotrimoxazole",952,17,2,1,3,"10 Sep 2018"
"staphylococcus saprophyticus","doxycycline",107,7,7,3,13,"10 Sep 2018"
"staphylococcus saprophyticus","erythromycin",664,308,46,43,50,"10 Sep 2018"
"staphylococcus saprophyticus","flucloxacillin",993,237,24,21,27,"10 Sep 2018"
"staphylococcus saprophyticus","fosfomycin",535,535,100,99,100,"10 Sep 2018"
"staphylococcus saprophyticus","fusidic acid",678,599,88,86,91,"10 Sep 2018"
"staphylococcus saprophyticus","imipenem",91,7,8,4,15,"10 Sep 2018"
"staphylococcus saprophyticus","levofloxacin",162,2,1,0,5,"10 Sep 2018"
"staphylococcus saprophyticus","linezolid",527,2,0,0,1,"10 Sep 2018"
"staphylococcus saprophyticus","moxifloxacin",63,3,5,1,14,"10 Sep 2018"
"staphylococcus saprophyticus","norfloxacin",695,3,0,0,1,"10 Sep 2018"
"staphylococcus saprophyticus","penicillin g",595,580,97,96,98,"10 Sep 2018"
"staphylococcus saprophyticus","rifampicin",726,4,1,0,1,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",3684,3086,84,83,85,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",10855,4915,45,44,46,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","azithromycin",669,309,46,42,50,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefazolin",1522,703,46,44,49,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefepime",367,180,49,44,54,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefotaxime",3,2,67,20,94,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ceftazidime",5,3,60,23,88,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",4280,1796,42,40,43,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",5750,2522,44,43,45,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",10744,3893,36,35,37,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",2689,1270,47,45,49,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","clindamycin",10671,3708,35,34,36,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",10403,2611,25,24,26,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","daptomycin",3329,110,3,3,4,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","doxycycline",1488,531,36,33,38,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ertapenem",1,1,100,17,100,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","erythromycin",10670,5120,48,47,49,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",14520,6703,46,45,47,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",4592,1349,29,28,31,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",9120,4084,45,44,46,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","gentamicin",10790,3095,29,28,30,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","imipenem",2720,1208,44,43,46,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",4455,1571,35,34,37,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","linezolid",6784,13,0,0,0,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","meropenem",1207,529,44,41,47,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","metronidazole",6,6,100,55,100,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","minocycline",1225,5,0,0,1,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",2434,877,36,34,38,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","nitrofurantoin",489,3,1,0,2,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",2721,1039,38,36,40,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ofloxacin",202,45,22,17,29,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","penicillin g",7397,6369,86,85,87,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",1769,775,44,42,46,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","rifampicin",10831,402,4,3,4,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",6783,507,7,7,8,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","tigecycline",3996,26,1,0,1,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","tobramycin",2417,901,37,35,39,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","vancomycin",8907,12,0,0,0,"10 Sep 2018"
"stenotrophomonas maltophilia","amoxicillin",30,30,100,86,100,"10 Sep 2018"
