microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"shigella sp.","azithromycin",1,1,100,17,100,"24 Sep 2018"
"shigella sp.","ciprofloxacin",4,1,25,4,71,"24 Sep 2018"
"shigella sp.","cotrimoxazole",4,4,100,45,100,"24 Sep 2018"
"staphylococcus aureus","amoxicillin",57,33,58,45,70,"24 Sep 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1000,118,12,10,14,"24 Sep 2018"
"staphylococcus aureus","azithromycin",51,6,12,5,24,"24 Sep 2018"
"staphylococcus aureus","cefazolin",177,29,16,12,23,"24 Sep 2018"
"staphylococcus aureus","ceftriaxone",57,3,5,1,15,"24 Sep 2018"
"staphylococcus aureus","cefuroxime",997,114,11,10,14,"24 Sep 2018"
"staphylococcus aureus","ciprofloxacin",1000,124,12,11,15,"24 Sep 2018"
"staphylococcus aureus","clindamycin",942,132,14,12,16,"24 Sep 2018"
"staphylococcus aureus","cotrimoxazole",1001,17,2,1,3,"24 Sep 2018"
"staphylococcus aureus","daptomycin",43,0,0,0,10,"24 Sep 2018"
"staphylococcus aureus","doxycycline",52,2,4,0,14,"24 Sep 2018"
"staphylococcus aureus","erythromycin",957,141,15,13,17,"24 Sep 2018"
"staphylococcus aureus","flucloxacillin",497,66,13,11,17,"24 Sep 2018"
"staphylococcus aureus","fosfomycin",16,0,0,0,23,"24 Sep 2018"
"staphylococcus aureus","fusidic acid",944,64,7,5,9,"24 Sep 2018"
"staphylococcus aureus","gentamicin",985,18,2,1,3,"24 Sep 2018"
"staphylococcus aureus","levofloxacin",53,3,6,1,16,"24 Sep 2018"
"staphylococcus aureus","linezolid",57,0,0,0,8,"24 Sep 2018"
"staphylococcus aureus","meropenem",1,1,100,17,100,"24 Sep 2018"
"staphylococcus aureus","minocycline",9,0,0,0,35,"24 Sep 2018"
"staphylococcus aureus","moxifloxacin",66,6,9,4,19,"24 Sep 2018"
"staphylococcus aureus","nitrofurantoin",5,0,0,0,49,"24 Sep 2018"
"staphylococcus aureus","norfloxacin",193,32,17,12,23,"24 Sep 2018"
"staphylococcus aureus","penicillin g",1000,778,78,75,80,"24 Sep 2018"
"staphylococcus aureus","piperacillin/tazobactam",833,98,12,10,14,"24 Sep 2018"
"staphylococcus aureus","rifampicin",987,6,1,0,1,"24 Sep 2018"
"staphylococcus aureus","teicoplanin",247,1,0,0,3,"24 Sep 2018"
"staphylococcus aureus","tigecycline",52,0,0,0,8,"24 Sep 2018"
"staphylococcus aureus","tobramycin",53,6,11,5,23,"24 Sep 2018"
"staphylococcus aureus","vancomycin",951,0,0,0,0,"24 Sep 2018"
"staphylococcus saprophyticus","amoxicillin",8,8,100,62,100,"24 Sep 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",66,5,8,3,17,"24 Sep 2018"
"staphylococcus saprophyticus","cefazolin",16,0,0,0,23,"24 Sep 2018"
"staphylococcus saprophyticus","ceftriaxone",8,4,50,22,78,"24 Sep 2018"
"staphylococcus saprophyticus","cefuroxime",66,5,8,3,17,"24 Sep 2018"
"staphylococcus saprophyticus","ciprofloxacin",67,0,0,0,7,"24 Sep 2018"
"staphylococcus saprophyticus","clindamycin",14,3,21,7,48,"24 Sep 2018"
"staphylococcus saprophyticus","cotrimoxazole",67,0,0,0,7,"24 Sep 2018"
"staphylococcus saprophyticus","daptomycin",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","erythromycin",28,13,46,30,64,"24 Sep 2018"
"staphylococcus saprophyticus","flucloxacillin",57,4,7,2,17,"24 Sep 2018"
"staphylococcus saprophyticus","fosfomycin",9,9,100,65,100,"24 Sep 2018"
"staphylococcus saprophyticus","fusidic acid",14,13,93,66,100,"24 Sep 2018"
"staphylococcus saprophyticus","gentamicin",53,0,0,0,8,"24 Sep 2018"
"staphylococcus saprophyticus","linezolid",8,0,0,0,38,"24 Sep 2018"
"staphylococcus saprophyticus","moxifloxacin",14,2,14,3,41,"24 Sep 2018"
"staphylococcus saprophyticus","nitrofurantoin",13,0,0,0,27,"24 Sep 2018"
"staphylococcus saprophyticus","norfloxacin",26,0,0,0,16,"24 Sep 2018"
"staphylococcus saprophyticus","penicillin g",21,21,100,81,100,"24 Sep 2018"
"staphylococcus saprophyticus","piperacillin/tazobactam",44,0,0,0,10,"24 Sep 2018"
"staphylococcus saprophyticus","rifampicin",53,0,0,0,8,"24 Sep 2018"
"staphylococcus saprophyticus","teicoplanin",15,0,0,0,24,"24 Sep 2018"
"staphylococcus saprophyticus","tigecycline",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","vancomycin",57,0,0,0,8,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",24,21,88,68,96,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",985,428,43,40,47,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","azithromycin",31,12,39,24,56,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cefazolin",382,172,45,40,50,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",26,3,12,3,30,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",985,428,43,40,47,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",987,386,39,36,42,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","clindamycin",833,288,35,31,38,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",987,205,21,18,23,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","daptomycin",29,1,3,0,19,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","doxycycline",34,7,21,10,37,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","erythromycin",851,394,46,43,50,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",883,388,44,41,47,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",19,4,21,8,44,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",839,448,53,50,57,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","gentamicin",967,266,28,25,30,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","imipenem",4,1,25,4,71,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",37,8,22,11,38,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","linezolid",24,0,0,0,17,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","minocycline",3,0,0,0,62,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",50,15,30,19,44,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","nitrofurantoin",4,1,25,4,71,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",410,161,39,35,44,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ofloxacin",4,1,25,4,71,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","penicillin g",130,99,76,68,83,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",776,332,43,39,46,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","rifampicin",974,28,3,2,4,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",410,2,0,0,2,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","tigecycline",31,0,0,0,13,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","tobramycin",37,14,38,24,54,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","vancomycin",944,1,0,0,1,"24 Sep 2018"
"stenotrophomonas maltophilia","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"stenotrophomonas maltophilia","cotrimoxazole",63,1,2,0,9,"24 Sep 2018"
"stenotrophomonas maltophilia","levofloxacin",4,0,0,0,55,"24 Sep 2018"
"stenotrophomonas maltophilia","minocycline",1,0,0,0,83,"24 Sep 2018"
"streptococcus agalactiae","amoxicillin/clavulanate",265,0,0,0,2,"24 Sep 2018"
"streptococcus agalactiae","azithromycin",128,39,30,23,39,"24 Sep 2018"
"streptococcus agalactiae","ceftriaxone",1,0,0,0,83,"24 Sep 2018"
"streptococcus agalactiae","cefuroxime",136,0,0,0,3,"24 Sep 2018"
"streptococcus agalactiae","clindamycin",202,50,25,19,31,"24 Sep 2018"
"streptococcus agalactiae","cotrimoxazole",131,2,2,0,6,"24 Sep 2018"
"streptococcus agalactiae","erythromycin",202,61,30,24,37,"24 Sep 2018"
"streptococcus agalactiae","flucloxacillin",115,0,0,0,4,"24 Sep 2018"
"streptococcus agalactiae","imipenem",129,0,0,0,4,"24 Sep 2018"
"streptococcus agalactiae","levofloxacin",266,11,4,2,7,"24 Sep 2018"
"streptococcus agalactiae","moxifloxacin",130,2,2,0,6,"24 Sep 2018"
"streptococcus agalactiae","nitrofurantoin",82,1,1,0,7,"24 Sep 2018"
"streptococcus agalactiae","penicillin g",266,0,0,0,2,"24 Sep 2018"
"streptococcus agalactiae","vancomycin",266,0,0,0,2,"24 Sep 2018"
"streptococcus bovis","amoxicillin/clavulanate",14,0,0,0,26,"24 Sep 2018"
"streptococcus bovis","ceftriaxone",14,0,0,0,26,"24 Sep 2018"
"streptococcus bovis","cefuroxime",13,0,0,0,27,"24 Sep 2018"
"streptococcus bovis","clindamycin",7,3,43,16,75,"24 Sep 2018"
"streptococcus bovis","erythromycin",7,3,43,16,75,"24 Sep 2018"
"streptococcus bovis","penicillin g",14,1,7,0,34,"24 Sep 2018"
"streptococcus bovis","vancomycin",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","amoxicillin/clavulanate",40,0,0,0,11,"24 Sep 2018"
"streptococcus dysgalactiae","azithromycin",14,1,7,0,34,"24 Sep 2018"
"streptococcus dysgalactiae","cefazolin",2,0,0,0,71,"24 Sep 2018"
"streptococcus dysgalactiae","ceftriaxone",5,0,0,0,49,"24 Sep 2018"
"streptococcus dysgalactiae","cefuroxime",26,0,0,0,16,"24 Sep 2018"
"streptococcus dysgalactiae","clindamycin",39,4,10,4,24,"24 Sep 2018"
"streptococcus dysgalactiae","cotrimoxazole",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","erythromycin",39,3,8,2,21,"24 Sep 2018"
"streptococcus dysgalactiae","flucloxacillin",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","imipenem",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","levofloxacin",36,1,3,0,16,"24 Sep 2018"
"streptococcus dysgalactiae","moxifloxacin",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","nitrofurantoin",1,0,0,0,83,"24 Sep 2018"
"streptococcus dysgalactiae","penicillin g",40,0,0,0,11,"24 Sep 2018"
"streptococcus dysgalactiae","vancomycin",40,0,0,0,11,"24 Sep 2018"
"streptococcus pneumoniae","amoxicillin",1,0,0,0,83,"24 Sep 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",125,4,3,1,8,"24 Sep 2018"
"streptococcus pneumoniae","azithromycin",8,2,25,7,60,"24 Sep 2018"
"streptococcus pneumoniae","cefepime",1,0,0,0,83,"24 Sep 2018"
"streptococcus pneumoniae","ceftriaxone",118,0,0,0,4,"24 Sep 2018"
"streptococcus pneumoniae","cefuroxime",116,4,3,1,9,"24 Sep 2018"
"streptococcus pneumoniae","ciprofloxacin",3,2,67,20,94,"24 Sep 2018"
"streptococcus pneumoniae","clindamycin",126,15,12,7,19,"24 Sep 2018"
"streptococcus pneumoniae","cotrimoxazole",125,10,8,4,14,"24 Sep 2018"
"streptococcus pneumoniae","erythromycin",127,19,15,10,22,"24 Sep 2018"
"streptococcus pneumoniae","flucloxacillin",123,16,13,8,20,"24 Sep 2018"
"streptococcus pneumoniae","levofloxacin",126,1,1,0,5,"24 Sep 2018"
"streptococcus pneumoniae","moxifloxacin",9,0,0,0,35,"24 Sep 2018"
"streptococcus pneumoniae","penicillin g",125,14,11,7,18,"24 Sep 2018"
"streptococcus pneumoniae","vancomycin",119,0,0,0,4,"24 Sep 2018"
"streptococcus pyogenes","amoxicillin",1,0,0,0,83,"24 Sep 2018"
"streptococcus pyogenes","amoxicillin/clavulanate",124,1,1,0,5,"24 Sep 2018"
"streptococcus pyogenes","azithromycin",13,3,23,8,51,"24 Sep 2018"
"streptococcus pyogenes","ceftriaxone",19,0,0,0,20,"24 Sep 2018"
"streptococcus pyogenes","cefuroxime",111,0,0,0,4,"24 Sep 2018"
"streptococcus pyogenes","clindamycin",118,15,13,8,20,"24 Sep 2018"
"streptococcus pyogenes","cotrimoxazole",13,0,0,0,27,"24 Sep 2018"
"streptococcus pyogenes","erythromycin",118,18,15,10,23,"24 Sep 2018"
"streptococcus pyogenes","flucloxacillin",12,0,0,0,29,"24 Sep 2018"
"streptococcus pyogenes","imipenem",13,0,0,0,27,"24 Sep 2018"
"streptococcus pyogenes","levofloxacin",107,7,7,3,13,"24 Sep 2018"
"streptococcus pyogenes","moxifloxacin",14,0,0,0,26,"24 Sep 2018"
"streptococcus pyogenes","nitrofurantoin",3,0,0,0,62,"24 Sep 2018"
"streptococcus pyogenes","penicillin g",124,1,1,0,5,"24 Sep 2018"
"streptococcus pyogenes","piperacillin/tazobactam",1,0,0,0,83,"24 Sep 2018"
"streptococcus pyogenes","vancomycin",124,0,0,0,4,"24 Sep 2018"
"streptococcus viridans","amoxicillin",2,0,0,0,71,"24 Sep 2018"
"streptococcus viridans","amoxicillin/clavulanate",96,15,16,10,24,"24 Sep 2018"
"streptococcus viridans","cefepime",2,0,0,0,71,"24 Sep 2018"
"streptococcus viridans","ceftriaxone",95,4,4,1,11,"24 Sep 2018"
"streptococcus viridans","cefuroxime",93,3,3,1,10,"24 Sep 2018"
"streptococcus viridans","clindamycin",90,7,8,4,16,"24 Sep 2018"
"streptococcus viridans","cotrimoxazole",1,0,0,0,83,"24 Sep 2018"
"streptococcus viridans","erythromycin",86,25,29,21,39,"24 Sep 2018"
"streptococcus viridans","flucloxacillin",2,0,0,0,71,"24 Sep 2018"
"streptococcus viridans","imipenem",2,0,0,0,71,"24 Sep 2018"
"streptococcus viridans","levofloxacin",1,0,0,0,83,"24 Sep 2018"
"streptococcus viridans","penicillin g",96,19,20,13,29,"24 Sep 2018"
"streptococcus viridans","teicoplanin",3,0,0,0,62,"24 Sep 2018"
"streptococcus viridans","vancomycin",96,0,0,0,5,"24 Sep 2018"
"yersinia sp.","amoxicillin",1,1,100,17,100,"24 Sep 2018"
"yersinia sp.","amoxicillin/clavulanate",1,1,100,17,100,"24 Sep 2018"
"yersinia sp.","cefepime",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","cefotaxime",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","ceftriaxone",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","cefuroxime",1,1,100,17,100,"24 Sep 2018"
"yersinia sp.","ciprofloxacin",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","cotrimoxazole",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","doxycycline",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","ertapenem",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","fosfomycin",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","gentamicin",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","imipenem",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","levofloxacin",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","nitrofurantoin",1,1,100,17,100,"24 Sep 2018"
"yersinia sp.","norfloxacin",1,0,0,0,83,"24 Sep 2018"
