microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"staphylococcus aureus","cefazolin",341,40,12,9,16,"10 Sep 2018"
"staphylococcus aureus","cefepime",341,40,12,9,16,"10 Sep 2018"
"staphylococcus aureus","ceftriaxone",1482,107,7,6,9,"10 Sep 2018"
"staphylococcus aureus","cefuroxime",1644,122,7,6,9,"10 Sep 2018"
"staphylococcus aureus","ciprofloxacin",1772,134,8,6,9,"10 Sep 2018"
"staphylococcus aureus","clarithromycin",239,37,15,11,21,"10 Sep 2018"
"staphylococcus aureus","clindamycin",1756,209,12,10,14,"10 Sep 2018"
"staphylococcus aureus","cotrimoxazole",1768,64,4,3,5,"10 Sep 2018"
"staphylococcus aureus","daptomycin",596,7,1,1,2,"10 Sep 2018"
"staphylococcus aureus","erythromycin",1756,251,14,13,16,"10 Sep 2018"
"staphylococcus aureus","flucloxacillin",1859,135,7,6,9,"10 Sep 2018"
"staphylococcus aureus","fosfomycin",404,11,3,1,5,"10 Sep 2018"
"staphylococcus aureus","fusidic acid",1738,99,6,5,7,"10 Sep 2018"
"staphylococcus aureus","gentamicin",1758,33,2,1,3,"10 Sep 2018"
"staphylococcus aureus","imipenem",353,40,11,8,15,"10 Sep 2018"
"staphylococcus aureus","levofloxacin",63,6,10,4,20,"10 Sep 2018"
"staphylococcus aureus","meropenem",341,40,12,9,16,"10 Sep 2018"
"staphylococcus aureus","norfloxacin",180,26,14,10,20,"10 Sep 2018"
"staphylococcus aureus","penicillin g",1744,1191,68,66,70,"10 Sep 2018"
"staphylococcus aureus","piperacillin/tazobactam",341,40,12,9,16,"10 Sep 2018"
"staphylococcus aureus","rifampicin",1736,6,0,0,1,"10 Sep 2018"
"staphylococcus aureus","teicoplanin",1644,7,0,0,1,"10 Sep 2018"
"staphylococcus saprophyticus","amoxicillin",91,85,93,86,97,"10 Sep 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",123,52,42,34,51,"10 Sep 2018"
"staphylococcus saprophyticus","ceftriaxone",102,51,50,40,60,"10 Sep 2018"
"staphylococcus saprophyticus","cefuroxime",113,51,45,36,54,"10 Sep 2018"
"staphylococcus saprophyticus","ciprofloxacin",124,1,1,0,5,"10 Sep 2018"
"staphylococcus saprophyticus","clindamycin",104,14,13,8,22,"10 Sep 2018"
"staphylococcus saprophyticus","cotrimoxazole",124,1,1,0,5,"10 Sep 2018"
"staphylococcus saprophyticus","erythromycin",105,44,42,33,51,"10 Sep 2018"
"staphylococcus saprophyticus","flucloxacillin",123,52,42,34,51,"10 Sep 2018"
"staphylococcus saprophyticus","fosfomycin",89,89,100,95,100,"10 Sep 2018"
"staphylococcus saprophyticus","fusidic acid",105,89,85,77,90,"10 Sep 2018"
"staphylococcus saprophyticus","linezolid",97,1,1,0,6,"10 Sep 2018"
"staphylococcus saprophyticus","penicillin g",107,102,95,89,98,"10 Sep 2018"
"staphylococcus saprophyticus","rifampicin",104,1,1,0,6,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",484,426,88,85,91,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",1002,441,44,41,47,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefazolin",357,173,48,43,54,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefepime",357,173,48,43,54,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",844,359,43,39,46,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",885,388,44,41,47,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",1008,366,36,33,39,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",149,67,45,37,53,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","clindamycin",999,314,31,29,34,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",1007,221,22,20,25,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","daptomycin",504,8,2,1,3,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","erythromycin",996,452,45,42,48,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",1073,479,45,42,48,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",282,65,23,19,28,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",988,403,41,38,44,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","gentamicin",998,228,23,20,26,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","imipenem",363,173,48,43,53,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",95,32,34,25,44,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","meropenem",358,173,48,43,53,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","metronidazole",1,1,100,17,100,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",175,86,49,42,56,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","penicillin g",991,897,91,89,92,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",357,173,48,43,54,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","rifampicin",992,45,5,3,6,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",634,36,6,4,8,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","tigecycline",484,1,0,0,1,"10 Sep 2018"
"staphylococcus sp. coagulase-negative","tobramycin",2,2,100,29,100,"10 Sep 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","aztreonam",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","cefepime",27,18,67,48,81,"10 Sep 2018"
"stenotrophomonas maltophilia","ceftazidime",29,29,100,86,100,"10 Sep 2018"
"stenotrophomonas maltophilia","ceftriaxone",28,28,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","cefuroxime",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","ciprofloxacin",28,25,89,72,97,"10 Sep 2018"
"stenotrophomonas maltophilia","colistin",1,1,100,17,100,"10 Sep 2018"
"stenotrophomonas maltophilia","gentamicin",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","imipenem",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","levofloxacin",30,3,10,3,27,"10 Sep 2018"
"stenotrophomonas maltophilia","meropenem",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","norfloxacin",4,3,75,29,96,"10 Sep 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",27,27,100,85,100,"10 Sep 2018"
"stenotrophomonas maltophilia","tobramycin",27,27,100,85,100,"10 Sep 2018"
"streptococcus agalactiae","clindamycin",19,6,32,15,54,"10 Sep 2018"
"streptococcus agalactiae","erythromycin",11,4,36,15,65,"10 Sep 2018"
"streptococcus agalactiae","levofloxacin",16,1,6,0,31,"10 Sep 2018"
"streptococcus agalactiae","rifampicin",1,1,100,17,100,"10 Sep 2018"
"streptococcus bovis","clindamycin",11,4,36,15,65,"10 Sep 2018"
"streptococcus bovis","erythromycin",5,2,40,12,77,"10 Sep 2018"
"streptococcus bovis","penicillin g",14,1,7,0,34,"10 Sep 2018"
"streptococcus dysgalactiae","clindamycin",22,4,18,7,39,"10 Sep 2018"
"streptococcus dysgalactiae","erythromycin",12,4,33,14,61,"10 Sep 2018"
"streptococcus pneumoniae","ceftriaxone",134,1,1,0,5,"10 Sep 2018"
"streptococcus pneumoniae","clarithromycin",48,10,21,12,35,"10 Sep 2018"
"streptococcus pneumoniae","clindamycin",37,5,14,6,29,"10 Sep 2018"
"streptococcus pneumoniae","cotrimoxazole",74,9,12,6,22,"10 Sep 2018"
"streptococcus pneumoniae","erythromycin",100,18,18,12,27,"10 Sep 2018"
"streptococcus pneumoniae","flucloxacillin",44,12,27,16,42,"10 Sep 2018"
"streptococcus pneumoniae","ofloxacin",9,3,33,12,65,"10 Sep 2018"
"streptococcus pneumoniae","penicillin g",171,24,14,10,20,"10 Sep 2018"
"streptococcus pyogenes","clindamycin",25,3,12,3,31,"10 Sep 2018"
"streptococcus pyogenes","cotrimoxazole",18,2,11,2,34,"10 Sep 2018"
"streptococcus pyogenes","erythromycin",18,1,6,0,28,"10 Sep 2018"
"streptococcus viridans","amoxicillin",13,2,15,3,44,"10 Sep 2018"
"streptococcus viridans","amoxicillin/clavulanate",12,1,8,0,38,"10 Sep 2018"
"streptococcus viridans","cefotaxime",11,1,9,0,40,"10 Sep 2018"
"streptococcus viridans","ceftriaxone",36,3,8,2,23,"10 Sep 2018"
"streptococcus viridans","clindamycin",41,5,12,5,26,"10 Sep 2018"
"streptococcus viridans","erythromycin",23,11,48,29,67,"10 Sep 2018"
"streptococcus viridans","meropenem",10,1,10,0,43,"10 Sep 2018"
"streptococcus viridans","moxifloxacin",8,1,13,1,50,"10 Sep 2018"
"streptococcus viridans","penicillin g",67,13,19,12,31,"10 Sep 2018"
"yersinia sp.","amoxicillin",2,2,100,29,100,"10 Sep 2018"
"yersinia sp.","amoxicillin/clavulanate",3,3,100,38,100,"10 Sep 2018"
"yersinia sp.","cefuroxime",3,3,100,38,100,"10 Sep 2018"
"yersinia sp.","fosfomycin",1,1,100,17,100,"10 Sep 2018"
"yersinia sp.","nitrofurantoin",1,1,100,17,100,"10 Sep 2018"
