microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"proteus sp. ""non-mirabilis""","piperacillin/tazobactam",126,2,2,0,6,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","tigecycline",49,48,98,88,100,"24 Sep 2018"
"proteus sp. ""non-mirabilis""","tobramycin",56,3,5,1,15,"24 Sep 2018"
"providencia sp.","amoxicillin",7,7,100,59,100,"24 Sep 2018"
"providencia sp.","amoxicillin/clavulanate",22,22,100,82,100,"24 Sep 2018"
"providencia sp.","aztreonam",10,0,0,0,33,"24 Sep 2018"
"providencia sp.","cefepime",20,0,0,0,19,"24 Sep 2018"
"providencia sp.","cefotaxime",1,0,0,0,83,"24 Sep 2018"
"providencia sp.","ceftazidime",19,1,5,0,27,"24 Sep 2018"
"providencia sp.","ceftriaxone",19,0,0,0,20,"24 Sep 2018"
"providencia sp.","cefuroxime",20,13,65,43,82,"24 Sep 2018"
"providencia sp.","ciprofloxacin",21,3,14,4,36,"24 Sep 2018"
"providencia sp.","colistin",10,10,100,67,100,"24 Sep 2018"
"providencia sp.","cotrimoxazole",22,2,9,2,29,"24 Sep 2018"
"providencia sp.","ertapenem",20,2,10,2,32,"24 Sep 2018"
"providencia sp.","fosfomycin",15,6,40,20,64,"24 Sep 2018"
"providencia sp.","gentamicin",20,7,35,18,57,"24 Sep 2018"
"providencia sp.","imipenem",20,2,10,2,32,"24 Sep 2018"
"providencia sp.","levofloxacin",13,3,23,8,51,"24 Sep 2018"
"providencia sp.","meropenem",18,0,0,0,21,"24 Sep 2018"
"providencia sp.","nitrofurantoin",15,15,100,76,100,"24 Sep 2018"
"providencia sp.","norfloxacin",15,4,27,11,52,"24 Sep 2018"
"providencia sp.","piperacillin/tazobactam",20,0,0,0,19,"24 Sep 2018"
"providencia sp.","tigecycline",10,10,100,67,100,"24 Sep 2018"
"providencia sp.","tobramycin",12,6,50,26,75,"24 Sep 2018"
"pseudomonas aeruginosa","amoxicillin",35,35,100,88,100,"24 Sep 2018"
"pseudomonas aeruginosa","amoxicillin/clavulanate",366,366,100,99,100,"24 Sep 2018"
"pseudomonas aeruginosa","azithromycin",11,11,100,69,100,"24 Sep 2018"
"pseudomonas aeruginosa","aztreonam",493,463,94,91,96,"24 Sep 2018"
"pseudomonas aeruginosa","cefepime",640,56,9,7,11,"24 Sep 2018"
"pseudomonas aeruginosa","cefotaxime",4,4,100,45,100,"24 Sep 2018"
"pseudomonas aeruginosa","ceftazidime",686,53,8,6,10,"24 Sep 2018"
"pseudomonas aeruginosa","ceftriaxone",363,362,100,98,100,"24 Sep 2018"
"pseudomonas aeruginosa","cefuroxime",366,366,100,99,100,"24 Sep 2018"
"pseudomonas aeruginosa","ciprofloxacin",693,116,17,14,20,"24 Sep 2018"
"pseudomonas aeruginosa","colistin",443,11,2,1,4,"24 Sep 2018"
"pseudomonas aeruginosa","cotrimoxazole",507,504,99,98,100,"24 Sep 2018"
"pseudomonas aeruginosa","ertapenem",351,345,98,96,99,"24 Sep 2018"
"pseudomonas aeruginosa","fosfomycin",33,23,70,52,83,"24 Sep 2018"
"pseudomonas aeruginosa","gentamicin",690,58,8,7,11,"24 Sep 2018"
"pseudomonas aeruginosa","imipenem",684,88,13,11,16,"24 Sep 2018"
"pseudomonas aeruginosa","levofloxacin",521,138,26,23,30,"24 Sep 2018"
"pseudomonas aeruginosa","meropenem",546,58,11,8,14,"24 Sep 2018"
"pseudomonas aeruginosa","nitrofurantoin",308,307,100,98,100,"24 Sep 2018"
"pseudomonas aeruginosa","norfloxacin",255,129,51,44,57,"24 Sep 2018"
"pseudomonas aeruginosa","piperacillin/tazobactam",684,48,7,5,9,"24 Sep 2018"
"pseudomonas aeruginosa","tigecycline",302,302,100,98,100,"24 Sep 2018"
"pseudomonas aeruginosa","tobramycin",601,30,5,4,7,"24 Sep 2018"
"salmonella sp.","amoxicillin/clavulanate",30,1,3,0,18,"24 Sep 2018"
"salmonella sp.","aztreonam",8,0,0,0,38,"24 Sep 2018"
"salmonella sp.","cefepime",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","ceftazidime",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","ceftriaxone",10,1,10,0,43,"24 Sep 2018"
"salmonella sp.","cefuroxime",10,10,100,67,100,"24 Sep 2018"
"salmonella sp.","ciprofloxacin",30,2,7,1,23,"24 Sep 2018"
"salmonella sp.","colistin",7,0,0,0,41,"24 Sep 2018"
"salmonella sp.","cotrimoxazole",30,0,0,0,14,"24 Sep 2018"
"salmonella sp.","ertapenem",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","fosfomycin",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","gentamicin",10,9,90,57,100,"24 Sep 2018"
"salmonella sp.","imipenem",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","levofloxacin",8,0,0,0,38,"24 Sep 2018"
"salmonella sp.","meropenem",9,0,0,0,35,"24 Sep 2018"
"salmonella sp.","nitrofurantoin",9,8,89,54,100,"24 Sep 2018"
"salmonella sp.","norfloxacin",10,2,20,5,52,"24 Sep 2018"
"salmonella sp.","piperacillin/tazobactam",10,0,0,0,33,"24 Sep 2018"
"salmonella sp.","tigecycline",8,0,0,0,38,"24 Sep 2018"
"salmonella sp.","tobramycin",8,8,100,62,100,"24 Sep 2018"
"serratia sp.","amoxicillin",32,32,100,87,100,"24 Sep 2018"
"serratia sp.","amoxicillin/clavulanate",174,172,99,96,100,"24 Sep 2018"
"serratia sp.","aztreonam",100,2,2,0,8,"24 Sep 2018"
"serratia sp.","cefepime",161,3,2,0,6,"24 Sep 2018"
"serratia sp.","cefotaxime",3,2,67,20,94,"24 Sep 2018"
"serratia sp.","ceftazidime",158,8,5,2,10,"24 Sep 2018"
"serratia sp.","ceftriaxone",152,15,10,6,16,"24 Sep 2018"
"serratia sp.","cefuroxime",147,147,100,97,100,"24 Sep 2018"
"serratia sp.","ciprofloxacin",174,7,4,2,8,"24 Sep 2018"
"serratia sp.","colistin",101,99,98,93,100,"24 Sep 2018"
"serratia sp.","cotrimoxazole",174,2,1,0,4,"24 Sep 2018"
"serratia sp.","ertapenem",162,5,3,1,7,"24 Sep 2018"
"serratia sp.","fosfomycin",129,15,12,7,18,"24 Sep 2018"
"serratia sp.","gentamicin",172,4,2,1,6,"24 Sep 2018"
"serratia sp.","imipenem",172,3,2,0,5,"24 Sep 2018"
"serratia sp.","levofloxacin",130,4,3,1,8,"24 Sep 2018"
"serratia sp.","meropenem",149,1,1,0,4,"24 Sep 2018"
"serratia sp.","moxifloxacin",1,0,0,0,83,"24 Sep 2018"
"serratia sp.","nitrofurantoin",126,126,100,96,100,"24 Sep 2018"
"serratia sp.","norfloxacin",128,10,8,4,14,"24 Sep 2018"
"serratia sp.","ofloxacin",1,1,100,17,100,"24 Sep 2018"
"serratia sp.","piperacillin/tazobactam",172,11,6,4,11,"24 Sep 2018"
"serratia sp.","tigecycline",101,82,81,72,88,"24 Sep 2018"
"serratia sp.","tobramycin",126,51,40,32,49,"24 Sep 2018"
"shigella sp.","amoxicillin",1,1,100,17,100,"24 Sep 2018"
"shigella sp.","amoxicillin/clavulanate",5,2,40,12,77,"24 Sep 2018"
"shigella sp.","cefepime",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","ceftriaxone",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","cefuroxime",1,1,100,17,100,"24 Sep 2018"
"shigella sp.","ciprofloxacin",5,0,0,0,49,"24 Sep 2018"
"shigella sp.","cotrimoxazole",5,4,80,36,97,"24 Sep 2018"
"shigella sp.","ertapenem",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","fosfomycin",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","gentamicin",1,1,100,17,100,"24 Sep 2018"
"shigella sp.","imipenem",1,0,0,0,83,"24 Sep 2018"
"shigella sp.","nitrofurantoin",1,1,100,17,100,"24 Sep 2018"
"shigella sp.","norfloxacin",1,0,0,0,83,"24 Sep 2018"
"staphylococcus aureus","amoxicillin",482,330,68,64,72,"24 Sep 2018"
"staphylococcus aureus","amoxicillin/clavulanate",1824,135,7,6,9,"24 Sep 2018"
"staphylococcus aureus","azithromycin",2,1,50,10,90,"24 Sep 2018"
"staphylococcus aureus","cefazolin",1,0,0,0,83,"24 Sep 2018"
"staphylococcus aureus","cefepime",1,0,0,0,83,"24 Sep 2018"
"staphylococcus aureus","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"staphylococcus aureus","ceftriaxone",791,62,8,6,10,"24 Sep 2018"
"staphylococcus aureus","cefuroxime",819,61,7,6,9,"24 Sep 2018"
"staphylococcus aureus","ciprofloxacin",1823,145,8,7,9,"24 Sep 2018"
"staphylococcus aureus","clarithromycin",20,4,20,8,42,"24 Sep 2018"
"staphylococcus aureus","clindamycin",1773,172,10,8,11,"24 Sep 2018"
"staphylococcus aureus","cotrimoxazole",1827,51,3,2,4,"24 Sep 2018"
"staphylococcus aureus","daptomycin",963,9,1,0,2,"24 Sep 2018"
"staphylococcus aureus","doxycycline",288,0,0,0,2,"24 Sep 2018"
"staphylococcus aureus","erythromycin",1760,236,13,12,15,"24 Sep 2018"
"staphylococcus aureus","flucloxacillin",3795,275,7,6,8,"24 Sep 2018"
"staphylococcus aureus","fosfomycin",1015,15,1,1,2,"24 Sep 2018"
"staphylococcus aureus","fusidic acid",1752,83,5,4,6,"24 Sep 2018"
"staphylococcus aureus","gentamicin",1824,73,4,3,5,"24 Sep 2018"
"staphylococcus aureus","imipenem",1223,85,7,6,9,"24 Sep 2018"
"staphylococcus aureus","levofloxacin",1250,48,4,3,5,"24 Sep 2018"
"staphylococcus aureus","linezolid",1432,0,0,0,0,"24 Sep 2018"
"staphylococcus aureus","meropenem",3,0,0,0,62,"24 Sep 2018"
"staphylococcus aureus","minocycline",1,0,0,0,83,"24 Sep 2018"
"staphylococcus aureus","moxifloxacin",1221,45,4,3,5,"24 Sep 2018"
"staphylococcus aureus","nitrofurantoin",56,0,0,0,8,"24 Sep 2018"
"staphylococcus aureus","norfloxacin",109,10,9,5,16,"24 Sep 2018"
"staphylococcus aureus","ofloxacin",8,0,0,0,38,"24 Sep 2018"
"staphylococcus aureus","penicillin g",1470,1311,89,87,91,"24 Sep 2018"
"staphylococcus aureus","piperacillin/tazobactam",3,0,0,0,62,"24 Sep 2018"
"staphylococcus aureus","rifampicin",1768,16,1,1,1,"24 Sep 2018"
"staphylococcus aureus","teicoplanin",1444,6,0,0,1,"24 Sep 2018"
"staphylococcus aureus","tigecycline",959,2,0,0,1,"24 Sep 2018"
"staphylococcus aureus","tobramycin",934,67,7,6,9,"24 Sep 2018"
"staphylococcus aureus","vancomycin",1798,7,0,0,1,"24 Sep 2018"
"staphylococcus saprophyticus","amoxicillin",35,33,94,80,99,"24 Sep 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",80,21,26,18,37,"24 Sep 2018"
"staphylococcus saprophyticus","ceftazidime",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","ceftriaxone",36,19,53,37,68,"24 Sep 2018"
"staphylococcus saprophyticus","cefuroxime",40,20,50,35,65,"24 Sep 2018"
"staphylococcus saprophyticus","ciprofloxacin",82,1,1,0,7,"24 Sep 2018"
"staphylococcus saprophyticus","clindamycin",41,2,5,1,17,"24 Sep 2018"
"staphylococcus saprophyticus","cotrimoxazole",82,1,1,0,7,"24 Sep 2018"
"staphylococcus saprophyticus","daptomycin",5,0,0,0,49,"24 Sep 2018"
"staphylococcus saprophyticus","doxycycline",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","erythromycin",41,16,39,26,54,"24 Sep 2018"
"staphylococcus saprophyticus","flucloxacillin",82,22,27,18,37,"24 Sep 2018"
"staphylococcus saprophyticus","fosfomycin",40,40,100,89,100,"24 Sep 2018"
"staphylococcus saprophyticus","fusidic acid",41,35,85,71,93,"24 Sep 2018"
"staphylococcus saprophyticus","gentamicin",79,0,0,0,6,"24 Sep 2018"
"staphylococcus saprophyticus","imipenem",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","levofloxacin",2,0,0,0,71,"24 Sep 2018"
"staphylococcus saprophyticus","linezolid",40,0,0,0,11,"24 Sep 2018"
"staphylococcus saprophyticus","moxifloxacin",2,0,0,0,71,"24 Sep 2018"
"staphylococcus saprophyticus","nitrofurantoin",41,0,0,0,10,"24 Sep 2018"
"staphylococcus saprophyticus","norfloxacin",75,0,0,0,6,"24 Sep 2018"
"staphylococcus saprophyticus","penicillin g",78,76,97,90,100,"24 Sep 2018"
"staphylococcus saprophyticus","rifampicin",41,0,0,0,10,"24 Sep 2018"
"staphylococcus saprophyticus","teicoplanin",36,0,0,0,12,"24 Sep 2018"
"staphylococcus saprophyticus","tigecycline",5,0,0,0,49,"24 Sep 2018"
"staphylococcus saprophyticus","tobramycin",1,0,0,0,83,"24 Sep 2018"
"staphylococcus saprophyticus","vancomycin",78,0,0,0,6,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",226,189,84,78,88,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",1141,452,40,37,42,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","azithromycin",2,0,0,0,71,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cefazolin",2,2,100,29,100,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cefepime",2,2,100,29,100,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",372,125,34,29,39,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",375,128,34,30,39,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",1135,381,34,31,36,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",8,1,13,1,50,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","clindamycin",1101,332,30,28,33,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",1140,308,27,25,30,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","daptomycin",722,4,1,0,1,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","doxycycline",151,5,3,1,8,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","erythromycin",1088,502,46,43,49,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",2515,1026,41,39,43,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",803,199,25,22,28,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",1077,438,41,38,44,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","gentamicin",1136,303,27,24,29,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","imipenem",829,336,41,37,44,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",861,279,32,29,36,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","linezolid",903,3,0,0,1,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","meropenem",4,3,75,29,96,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","minocycline",1,0,0,0,83,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",831,271,33,30,36,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","nitrofurantoin",36,0,0,0,12,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",129,41,32,24,40,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","ofloxacin",19,2,11,2,33,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","penicillin g",1044,1000,96,94,97,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",4,3,75,29,96,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","rifampicin",1108,40,4,3,5,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",881,19,2,1,3,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","tigecycline",707,13,2,1,3,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","tobramycin",701,245,35,32,39,"24 Sep 2018"
"staphylococcus sp. coagulase-negative","vancomycin",1111,2,0,0,1,"24 Sep 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","aztreonam",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","cefepime",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","ceftazidime",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","ceftriaxone",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","cefuroxime",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","ciprofloxacin",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","cotrimoxazole",44,1,2,0,13,"24 Sep 2018"
"stenotrophomonas maltophilia","gentamicin",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","imipenem",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","levofloxacin",19,1,5,0,27,"24 Sep 2018"
"stenotrophomonas maltophilia","meropenem",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","norfloxacin",1,1,100,17,100,"24 Sep 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",5,5,100,51,100,"24 Sep 2018"
"stenotrophomonas maltophilia","tobramycin",5,5,100,51,100,"24 Sep 2018"
"streptococcus agalactiae","amoxicillin",10,0,0,0,33,"24 Sep 2018"
"streptococcus agalactiae","amoxicillin/clavulanate",39,0,0,0,11,"24 Sep 2018"
"streptococcus agalactiae","azithromycin",11,6,55,28,79,"24 Sep 2018"
"streptococcus agalactiae","cefotaxime",3,0,0,0,62,"24 Sep 2018"
"streptococcus agalactiae","ceftriaxone",24,0,0,0,17,"24 Sep 2018"
"streptococcus agalactiae","cefuroxime",27,0,0,0,15,"24 Sep 2018"
"streptococcus agalactiae","clarithromycin",11,6,55,28,79,"24 Sep 2018"
"streptococcus agalactiae","clindamycin",27,5,19,8,37,"24 Sep 2018"
"streptococcus agalactiae","cotrimoxazole",30,0,0,0,14,"24 Sep 2018"
"streptococcus agalactiae","doxycycline",4,3,75,29,96,"24 Sep 2018"
"streptococcus agalactiae","erythromycin",15,4,27,11,52,"24 Sep 2018"
"streptococcus agalactiae","fosfomycin",7,0,0,0,41,"24 Sep 2018"
"streptococcus agalactiae","gentamicin",7,7,100,59,100,"24 Sep 2018"
"streptococcus agalactiae","imipenem",24,0,0,0,17,"24 Sep 2018"
"streptococcus agalactiae","levofloxacin",33,3,9,2,25,"24 Sep 2018"
"streptococcus agalactiae","linezolid",4,0,0,0,55,"24 Sep 2018"
"streptococcus agalactiae","moxifloxacin",21,1,5,0,25,"24 Sep 2018"
"streptococcus agalactiae","nitrofurantoin",9,0,0,0,35,"24 Sep 2018"
"streptococcus agalactiae","norfloxacin",2,2,100,29,100,"24 Sep 2018"
"streptococcus agalactiae","penicillin g",35,0,0,0,12,"24 Sep 2018"
"streptococcus agalactiae","rifampicin",3,3,100,38,100,"24 Sep 2018"
"streptococcus agalactiae","teicoplanin",4,0,0,0,55,"24 Sep 2018"
"streptococcus agalactiae","tigecycline",4,0,0,0,55,"24 Sep 2018"
"streptococcus agalactiae","vancomycin",32,0,0,0,13,"24 Sep 2018"
"streptococcus bovis","amoxicillin",1,0,0,0,83,"24 Sep 2018"
"streptococcus bovis","amoxicillin/clavulanate",1,0,0,0,83,"24 Sep 2018"
"streptococcus bovis","ceftriaxone",1,0,0,0,83,"24 Sep 2018"
"streptococcus bovis","clindamycin",1,1,100,17,100,"24 Sep 2018"
"streptococcus bovis","erythromycin",1,1,100,17,100,"24 Sep 2018"
"streptococcus bovis","gentamicin",2,2,100,29,100,"24 Sep 2018"
"streptococcus bovis","levofloxacin",1,0,0,0,83,"24 Sep 2018"
"streptococcus bovis","penicillin g",3,0,0,0,62,"24 Sep 2018"
"streptococcus bovis","vancomycin",1,0,0,0,83,"24 Sep 2018"
"streptococcus dysgalactiae","amoxicillin",16,0,0,0,23,"24 Sep 2018"
"streptococcus dysgalactiae","amoxicillin/clavulanate",30,0,0,0,14,"24 Sep 2018"
"streptococcus dysgalactiae","azithromycin",12,1,8,0,38,"24 Sep 2018"
"streptococcus dysgalactiae","ceftriaxone",29,0,0,0,14,"24 Sep 2018"
"streptococcus dysgalactiae","cefuroxime",14,0,0,0,26,"24 Sep 2018"
"streptococcus dysgalactiae","clarithromycin",12,1,8,0,38,"24 Sep 2018"
"streptococcus dysgalactiae","clindamycin",31,0,0,0,13,"24 Sep 2018"
"streptococcus dysgalactiae","cotrimoxazole",30,0,0,0,14,"24 Sep 2018"
"streptococcus dysgalactiae","doxycycline",13,0,0,0,27,"24 Sep 2018"
"streptococcus dysgalactiae","erythromycin",16,0,0,0,23,"24 Sep 2018"
"streptococcus dysgalactiae","fosfomycin",1,0,0,0,83,"24 Sep 2018"
"streptococcus dysgalactiae","gentamicin",1,1,100,17,100,"24 Sep 2018"
"streptococcus dysgalactiae","imipenem",13,0,0,0,27,"24 Sep 2018"
"streptococcus dysgalactiae","levofloxacin",28,1,4,0,19,"24 Sep 2018"
"streptococcus dysgalactiae","moxifloxacin",13,0,0,0,27,"24 Sep 2018"
"streptococcus dysgalactiae","nitrofurantoin",1,0,0,0,83,"24 Sep 2018"
"streptococcus dysgalactiae","penicillin g",37,0,0,0,11,"24 Sep 2018"
"streptococcus dysgalactiae","vancomycin",28,0,0,0,15,"24 Sep 2018"
"streptococcus pneumoniae","amoxicillin",27,0,0,0,15,"24 Sep 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",117,1,1,0,5,"24 Sep 2018"
"streptococcus pneumoniae","azithromycin",20,1,5,0,26,"24 Sep 2018"
"streptococcus pneumoniae","cefepime",1,0,0,0,83,"24 Sep 2018"
"streptococcus pneumoniae","cefotaxime",3,0,0,0,62,"24 Sep 2018"
"streptococcus pneumoniae","ceftriaxone",179,3,2,0,5,"24 Sep 2018"
"streptococcus pneumoniae","cefuroxime",17,0,0,0,22,"24 Sep 2018"
"streptococcus pneumoniae","clarithromycin",20,1,5,0,26,"24 Sep 2018"
"streptococcus pneumoniae","clindamycin",41,2,5,1,17,"24 Sep 2018"
"streptococcus pneumoniae","cotrimoxazole",111,15,14,8,21,"24 Sep 2018"
"streptococcus pneumoniae","doxycycline",19,1,5,0,27,"24 Sep 2018"
"streptococcus pneumoniae","erythromycin",109,15,14,8,22,"24 Sep 2018"
"streptococcus pneumoniae","flucloxacillin",78,10,13,7,22,"24 Sep 2018"
"streptococcus pneumoniae","imipenem",17,0,0,0,22,"24 Sep 2018"
"streptococcus pneumoniae","levofloxacin",51,0,0,0,9,"24 Sep 2018"
"streptococcus pneumoniae","linezolid",3,0,0,0,62,"24 Sep 2018"
"streptococcus pneumoniae","moxifloxacin",35,0,0,0,12,"24 Sep 2018"
"streptococcus pneumoniae","penicillin g",178,14,8,5,13,"24 Sep 2018"
"streptococcus pneumoniae","rifampicin",2,0,0,0,71,"24 Sep 2018"
"streptococcus pneumoniae","teicoplanin",3,0,0,0,62,"24 Sep 2018"
"streptococcus pneumoniae","tigecycline",3,0,0,0,62,"24 Sep 2018"
"streptococcus pneumoniae","vancomycin",129,0,0,0,4,"24 Sep 2018"
"streptococcus pyogenes","amoxicillin",8,0,0,0,38,"24 Sep 2018"
"streptococcus pyogenes","amoxicillin/clavulanate",18,0,0,0,21,"24 Sep 2018"
"streptococcus pyogenes","azithromycin",8,1,13,1,50,"24 Sep 2018"
"streptococcus pyogenes","cefotaxime",3,0,0,0,62,"24 Sep 2018"
"streptococcus pyogenes","ceftriaxone",19,0,0,0,20,"24 Sep 2018"
"streptococcus pyogenes","cefuroxime",8,0,0,0,38,"24 Sep 2018"
"streptococcus pyogenes","clarithromycin",8,1,13,1,50,"24 Sep 2018"
"streptococcus pyogenes","clindamycin",20,0,0,0,19,"24 Sep 2018"
"streptococcus pyogenes","cotrimoxazole",20,1,5,0,26,"24 Sep 2018"
"streptococcus pyogenes","doxycycline",7,0,0,0,41,"24 Sep 2018"
"streptococcus pyogenes","erythromycin",12,0,0,0,29,"24 Sep 2018"
"streptococcus pyogenes","imipenem",8,0,0,0,38,"24 Sep 2018"
"streptococcus pyogenes","levofloxacin",19,0,0,0,20,"24 Sep 2018"
"streptococcus pyogenes","linezolid",3,0,0,0,62,"24 Sep 2018"
"streptococcus pyogenes","moxifloxacin",10,0,0,0,33,"24 Sep 2018"
"streptococcus pyogenes","penicillin g",29,0,0,0,14,"24 Sep 2018"
"streptococcus pyogenes","piperacillin/tazobactam",1,0,0,0,83,"24 Sep 2018"
"streptococcus pyogenes","rifampicin",2,2,100,29,100,"24 Sep 2018"
"streptococcus pyogenes","teicoplanin",2,0,0,0,71,"24 Sep 2018"
"streptococcus pyogenes","tigecycline",2,0,0,0,71,"24 Sep 2018"
"streptococcus pyogenes","vancomycin",18,0,0,0,21,"24 Sep 2018"
"streptococcus viridans","amoxicillin",18,1,6,0,28,"24 Sep 2018"
"streptococcus viridans","amoxicillin/clavulanate",30,2,7,1,23,"24 Sep 2018"
"streptococcus viridans","cefotaxime",4,0,0,0,55,"24 Sep 2018"
"streptococcus viridans","ceftriaxone",31,1,3,0,18,"24 Sep 2018"
"streptococcus viridans","cefuroxime",2,1,50,10,90,"24 Sep 2018"
"streptococcus viridans","clindamycin",35,2,6,1,20,"24 Sep 2018"
"streptococcus viridans","erythromycin",21,3,14,4,36,"24 Sep 2018"
"streptococcus viridans","fosfomycin",1,0,0,0,83,"24 Sep 2018"
"streptococcus viridans","gentamicin",29,29,100,86,100,"24 Sep 2018"
"streptococcus viridans","imipenem",9,0,0,0,35,"24 Sep 2018"
"streptococcus viridans","levofloxacin",20,1,5,0,26,"24 Sep 2018"
"streptococcus viridans","linezolid",4,0,0,0,55,"24 Sep 2018"
"streptococcus viridans","moxifloxacin",4,0,0,0,55,"24 Sep 2018"
"streptococcus viridans","nitrofurantoin",1,0,0,0,83,"24 Sep 2018"
"streptococcus viridans","penicillin g",55,8,15,7,27,"24 Sep 2018"
"streptococcus viridans","piperacillin/tazobactam",1,0,0,0,83,"24 Sep 2018"
"streptococcus viridans","teicoplanin",4,0,0,0,55,"24 Sep 2018"
"streptococcus viridans","vancomycin",30,0,0,0,14,"24 Sep 2018"
"yersinia sp.","amoxicillin/clavulanate",1,1,100,17,100,"24 Sep 2018"
"yersinia sp.","ciprofloxacin",1,0,0,0,83,"24 Sep 2018"
"yersinia sp.","cotrimoxazole",1,0,0,0,83,"24 Sep 2018"
