microorganism,compound,N_samples,n_resistant,percent_resistant,lower_ci,upper_ci,date_imported
"staphylococcus aureus","norfloxacin",59,5,8,3,19,"21 May 2018"
"staphylococcus aureus","ofloxacin",14,2,14,3,41,"21 May 2018"
"staphylococcus aureus","penicillin g",1420,1244,88,86,89,"21 May 2018"
"staphylococcus aureus","rifampicin",1915,27,1,1,2,"21 May 2018"
"staphylococcus aureus","teicoplanin",1883,9,0,0,1,"21 May 2018"
"staphylococcus aureus","tigecycline",1393,1,0,0,0,"21 May 2018"
"staphylococcus aureus","tobramycin",1422,106,7,6,9,"21 May 2018"
"staphylococcus aureus","vancomycin",1898,9,0,0,1,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin",37,33,89,75,96,"21 May 2018"
"staphylococcus saprophyticus","amoxicillin/clavulanate",44,16,36,24,51,"21 May 2018"
"staphylococcus saprophyticus","ceftriaxone",37,14,38,24,54,"21 May 2018"
"staphylococcus saprophyticus","cefuroxime",38,14,37,23,53,"21 May 2018"
"staphylococcus saprophyticus","clindamycin",44,4,9,3,22,"21 May 2018"
"staphylococcus saprophyticus","cotrimoxazole",46,2,4,0,16,"21 May 2018"
"staphylococcus saprophyticus","erythromycin",44,19,43,30,58,"21 May 2018"
"staphylococcus saprophyticus","flucloxacillin",49,16,33,21,47,"21 May 2018"
"staphylococcus saprophyticus","fosfomycin",42,42,100,90,100,"21 May 2018"
"staphylococcus saprophyticus","fusidic acid",44,36,82,68,91,"21 May 2018"
"staphylococcus saprophyticus","penicillin g",44,40,91,78,97,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin",247,218,88,84,92,"21 May 2018"
"staphylococcus sp. coagulase-negative","amoxicillin/clavulanate",1320,572,43,41,46,"21 May 2018"
"staphylococcus sp. coagulase-negative","azithromycin",2,1,50,10,90,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefazolin",3,2,67,20,94,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefepime",2,2,100,29,100,"21 May 2018"
"staphylococcus sp. coagulase-negative","ceftazidime",2,2,100,29,100,"21 May 2018"
"staphylococcus sp. coagulase-negative","ceftriaxone",249,88,35,30,41,"21 May 2018"
"staphylococcus sp. coagulase-negative","cefuroxime",211,72,34,28,41,"21 May 2018"
"staphylococcus sp. coagulase-negative","ciprofloxacin",1322,458,35,32,37,"21 May 2018"
"staphylococcus sp. coagulase-negative","clarithromycin",6,2,33,10,70,"21 May 2018"
"staphylococcus sp. coagulase-negative","clindamycin",1316,371,28,26,31,"21 May 2018"
"staphylococcus sp. coagulase-negative","cotrimoxazole",1322,392,30,27,32,"21 May 2018"
"staphylococcus sp. coagulase-negative","daptomycin",1053,8,1,0,2,"21 May 2018"
"staphylococcus sp. coagulase-negative","doxycycline",27,6,22,10,41,"21 May 2018"
"staphylococcus sp. coagulase-negative","erythromycin",1302,616,47,45,50,"21 May 2018"
"staphylococcus sp. coagulase-negative","flucloxacillin",3411,1520,45,43,46,"21 May 2018"
"staphylococcus sp. coagulase-negative","fosfomycin",1135,240,21,19,24,"21 May 2018"
"staphylococcus sp. coagulase-negative","fusidic acid",1283,535,42,39,44,"21 May 2018"
"staphylococcus sp. coagulase-negative","gentamicin",1318,378,29,26,31,"21 May 2018"
"staphylococcus sp. coagulase-negative","imipenem",1027,467,45,42,49,"21 May 2018"
"staphylococcus sp. coagulase-negative","levofloxacin",1085,364,34,31,36,"21 May 2018"
"staphylococcus sp. coagulase-negative","linezolid",1250,8,1,0,1,"21 May 2018"
"staphylococcus sp. coagulase-negative","meropenem",4,3,75,29,96,"21 May 2018"
"staphylococcus sp. coagulase-negative","minocycline",5,2,40,12,77,"21 May 2018"
"staphylococcus sp. coagulase-negative","moxifloxacin",1053,350,33,30,36,"21 May 2018"
"staphylococcus sp. coagulase-negative","norfloxacin",104,25,24,17,33,"21 May 2018"
"staphylococcus sp. coagulase-negative","ofloxacin",26,2,8,1,25,"21 May 2018"
"staphylococcus sp. coagulase-negative","penicillin g",1183,1147,97,96,98,"21 May 2018"
"staphylococcus sp. coagulase-negative","piperacillin/tazobactam",3,2,67,20,94,"21 May 2018"
"staphylococcus sp. coagulase-negative","rifampicin",1323,58,4,3,6,"21 May 2018"
"staphylococcus sp. coagulase-negative","teicoplanin",1202,37,3,2,4,"21 May 2018"
"staphylococcus sp. coagulase-negative","tigecycline",1035,11,1,1,2,"21 May 2018"
"staphylococcus sp. coagulase-negative","tobramycin",1076,379,35,32,38,"21 May 2018"
"staphylococcus sp. coagulase-negative","vancomycin",1295,2,0,0,1,"21 May 2018"
"stenotrophomonas maltophilia","amoxicillin/clavulanate",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","aztreonam",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","cefepime",13,12,92,64,100,"21 May 2018"
"stenotrophomonas maltophilia","ceftazidime",14,14,100,74,100,"21 May 2018"
"stenotrophomonas maltophilia","ceftriaxone",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","cefuroxime",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","ciprofloxacin",13,11,85,56,97,"21 May 2018"
"stenotrophomonas maltophilia","gentamicin",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","imipenem",14,14,100,74,100,"21 May 2018"
"stenotrophomonas maltophilia","levofloxacin",14,3,21,7,48,"21 May 2018"
"stenotrophomonas maltophilia","meropenem",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","norfloxacin",3,2,67,20,94,"21 May 2018"
"stenotrophomonas maltophilia","piperacillin/tazobactam",13,13,100,73,100,"21 May 2018"
"stenotrophomonas maltophilia","tobramycin",13,13,100,73,100,"21 May 2018"
"streptococcus agalactiae","clindamycin",8,3,38,14,70,"21 May 2018"
"streptococcus agalactiae","doxycycline",1,1,100,17,100,"21 May 2018"
"streptococcus agalactiae","erythromycin",7,4,57,25,84,"21 May 2018"
"streptococcus agalactiae","levofloxacin",7,2,29,8,65,"21 May 2018"
"streptococcus bovis","clindamycin",1,1,100,17,100,"21 May 2018"
"streptococcus bovis","erythromycin",1,1,100,17,100,"21 May 2018"
"streptococcus bovis","gentamicin",3,3,100,38,100,"21 May 2018"
"streptococcus dysgalactiae","levofloxacin",16,1,6,0,31,"21 May 2018"
"streptococcus milleri","clindamycin",21,4,19,7,41,"21 May 2018"
"streptococcus milleri","cotrimoxazole",17,1,6,0,29,"21 May 2018"
"streptococcus milleri","erythromycin",19,4,21,8,44,"21 May 2018"
"streptococcus milleri","gentamicin",20,20,100,81,100,"21 May 2018"
"streptococcus pneumoniae","amoxicillin/clavulanate",104,1,1,0,6,"21 May 2018"
"streptococcus pneumoniae","ceftriaxone",168,4,2,1,6,"21 May 2018"
"streptococcus pneumoniae","clarithromycin",1,1,100,17,100,"21 May 2018"
"streptococcus pneumoniae","clindamycin",21,1,5,0,25,"21 May 2018"
"streptococcus pneumoniae","cotrimoxazole",94,13,14,8,22,"21 May 2018"
"streptococcus pneumoniae","erythromycin",114,14,12,7,20,"21 May 2018"
"streptococcus pneumoniae","flucloxacillin",85,10,12,6,21,"21 May 2018"
"streptococcus pneumoniae","penicillin g",167,12,7,4,12,"21 May 2018"
"streptococcus pyogenes","cotrimoxazole",7,2,29,8,65,"21 May 2018"
"streptococcus pyogenes","levofloxacin",8,1,13,1,50,"21 May 2018"
"streptococcus viridans","amoxicillin",14,1,7,0,34,"21 May 2018"
"streptococcus viridans","ceftriaxone",15,1,7,0,32,"21 May 2018"
"streptococcus viridans","clindamycin",18,2,11,2,34,"21 May 2018"
"streptococcus viridans","erythromycin",15,2,13,3,39,"21 May 2018"
"streptococcus viridans","gentamicin",33,33,100,87,100,"21 May 2018"
"streptococcus viridans","penicillin g",48,6,13,6,25,"21 May 2018"
"streptococcus viridans","tobramycin",1,1,100,17,100,"21 May 2018"
"yersinia sp.","amoxicillin",1,1,100,17,100,"21 May 2018"
"yersinia sp.","amoxicillin/clavulanate",1,1,100,17,100,"21 May 2018"
"yersinia sp.","cefuroxime",1,1,100,17,100,"21 May 2018"
"yersinia sp.","ciprofloxacin",1,1,100,17,100,"21 May 2018"
"yersinia sp.","cotrimoxazole",1,1,100,17,100,"21 May 2018"
